File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
A_2,40,SupportoBullo1 : Gia Bullo1 hai ragione &#128077; &#128526;,SupportoBullo1 : Yeah Bullo1 you are right &#128077;  &#128526,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,41,Bullo2 : Solo a sentire le parole Vittima e danza mi vien da vomitare,Bullo2 : Just hearing the words Vittima and dance makes me sick,Insult-General_Insult,Harasser,False,False
A_2,42,SupportoBullo1 : Ha ha brava,SupportoBullo1 : Ha Ha good.,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,43,SupportoBullo2 : Ai proprio ragione,SupportoBullo2 : You're right.,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,44,SupportoBullo1 : &#128077; &#128077; &#128077;,SupportoBullo1 : &#128077; &#128077; &#128077;,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,47,"Bullo1 : Anche tu sei uno sfigato , ma come pochi ! !","Bullo1 : You too, you are a loser, like few others! !",Insult-General_Insult,Harasser,False,False
A_2,48,SupportoBullo2 : Grande,SupportoBullo2 : Great,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,49,SupportoBullo1 : Bravodicibene Bullo1,SupportoBullo1 :  you are right Bullo1,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,54,Bullo1 : Tanto non ti caga nessuno,Bullo1 : Nobody gives a shit about you anyway,Curse_or_Exclusion,Harasser,False,False
A_2,56,Vittima &#128378; : tanto non vi volevo . . . e poi non capite nulla di danza,Vittima &#128378;  I didn't want to see you anyway. You don't know anything about dance.,Defense,Victim,False,False
A_2,57,"Bullo1 : ""Non vi volevo"" , ma stai zitto che se fosse per noi saresti già sotto terra .","Bullo1 : ""I didn't want you"", but shut up, if it were up to us you would already be buried.",Threat_or_Blackmail,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Insult-General_Insult,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Insult-General_Insult,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Curse_or_Exclusion,Harasser,False,False
A_2,59,Bullo2 : Tanto nn verrà nessuno tanto le merde si vedono anche per strada &#128514;,"Bullo2 : No one will come anyway, because the shit is visible on the street too &#128514",Curse_or_Exclusion,Harasser,False,False
A_2,61,Bullo1 : Se non vuoi più vederci ucciditi . . .,"Bullo1 : If you don't want to see us anymore, kill yourself . . .",Curse_or_Exclusion,Harasser,False,False
A_2,62,SupportoVittima2 : Tanto a lui non serve la vostra approvazione per fare quello che vuole,SupportoVittima2 : He doesn't need your approval to do what he wants anyway,Defense,Bystander_defender,False,False
A_2,63,SupportoBullo1 : Vai Bullo1 sei un grande,"SupportoBullo1 : Go Bullo1, you're great.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,65,Bullo1 : Ma perché appoggiate sto sifgato,Bullo1 : But why do you support this loser,Insult-General_Insult,Harasser,False,False
A_2,66,SupportoBullo1 : No nn lo so continua cosi Bullo1,"SupportoBullo1 : No I do not know, go on like that Bullo1",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,67,Bullo2 : Io nn sto dicendo che nn deve avere la nostra approvazione ma che in qualunque cosa faccia fa sempre schifo &#128514;,"Bullo2 : I am not saying that he must have our approval but that whatever it does, het always sucks &#128514",Insult-General_Insult,Harasser,False,False
A_2,70,SupportoBullo1 : Ops fa schifo,SupportoBullo1 : Oops it/he sucks,Insult-General_Insult,Bystander_assistant,False,False
A_2,71,Vittima &#128378; : dici che faccio schifo solo perché tu non sai danzare,Vittima &#128378;  You only say I suck because you can't dance.,Defense,Victim,False,False
A_2,73,SupportoBullo3 : Bullo2 hai ragione &#129315; &#129315; &#129315;,SupportoBullo3 : Bullo2 you are right &#129315;  &#129315;,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,77,SupportoBullo3 : Ecco se nn sai stai zitto &#128566;,"SupportoBullo3 : if you don't know, shut up &#128566",Curse_or_Exclusion,Bystander_assistant,False,False
A_2,79,Bullo1 : Mi piacerebbe solo pestarti,Bullo1 : I'd just like to beat you up.,Threat_or_Blackmail,Harasser,False,False
A_2,83,SupportoBullo1 : &#128169; &#128169;,SupportoBullo1 : &#128169; &#128169;,Insult-General_Insult,Bystander_assistant,False,False
A_2,85,SupportoBullo1 : Caccacacca,SupportoBullo1 :  Shit,Insult-General_Insult,Bystander_assistant,False,False
A_2,87,"Vittima &#128378; : grandi , come siete simpatici ! ! !","Vittima &#128378; : Great, how nice you are! ! !",Insult-General_Insult,Victim,True,False
A_2,88,SupportoBullo3 : E vabbè nn è colpa mia se ha ragione &#128514; &#128514;,"SupportoBullo3 : Well,  it is not my fault if he is right &#128514;  &#128514;",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,92,Bullo1 : Tu sei simpatico come una sprangate sui denti,Bullo1 : You're as pleasant as brass knuckles hitting your teeth.,Insult-General_Insult,Harasser,False,False
A_2,95,SupportoBullo1 : O come la giunta sotto la scarpa,SupportoBullo1 : It's like the seam under your shoe.,Insult-General_Insult,Bystander_assistant,False,False
A_2,96,SupportoBullo3 : Oppure la ciunga sotto il banco &#128514; &#128514; &#128514; &#128514;,SupportoBullo3 : Or the chewing gum under the desk &#128514; &#128514; &#128514; &#128514;,Insult-General_Insult,Bystander_assistant,False,False
A_2,104,"Bullo1 : Uno sfigato , proprio come te ! &#128521;","Bullo1 : A loser, just like you! &#128521;",Insult-General_Insult,Harasser,False,False
A_2,106,Vittima &#128378; : grande . comunque adesso vado ad allenarmi . . . chi se ne frega di quello che dite voi . Ci sentiamo domani . . . .,"Vittima &#128378;  Great. Anyway, I'm going to practice now. . I don't care what you say. I'll talk to you tomorrow. . . .",Defense,Victim,False,False
A_2,109,"Bullo1 : Vai vai , magari non tornare .","Bullo1 : Go go, don't come back maybe.",Curse_or_Exclusion,Harasser,False,False
A_2,112,SupportoVittima3 : Grande . Sabato sarai bravissimo se continui di così,SupportoVittima3 : Great . Saturday you'll be great if you continue like this,Defense,Bystander_defender,False,False
A_2,114,Vittima &#128378; : Non importa cosa dicono gli altri,Vittima &#128378;  : No matter what anyone says,Defense,Victim,False,False
A_2,115,SupportoVittima3 : Tu devi fare quello che ti piace,SupportoVittima3 : You have to do what you like.,Defense,Bystander_defender,False,False
A_2,118,"Bullo1 : Ma chissenefrega . Non rovineremo la tua passione , ma rovineremo la tua vita !","Bullo1 :  who cares anyway. We won't ruin your passion, but we will ruin your life!",Threat_or_Blackmail,Harasser,False,False
A_2,119,Bullo1 : Anche perché non ti caga nessuno,Bullo1 : Also because nobody gives a shit about you,Curse_or_Exclusion,Harasser,False,False
A_2,120,Vittima &#128378; : Non è vero sei solo invidioso,Vittima &#128378;  : You're just jealous.,Defense,Victim,False,False
A_2,122,Bullo1 : Tu non sei mai stato amico di nessuno,Bullo1 : You have never been a friend to anyone.,Curse_or_Exclusion,Harasser,False,False
A_2,126,Bullo1 : Ahhahaha finochietto,Bullo1 : Ahhaha little fag,Insult-Discrimination-Sexism,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Threat_or_Blackmail,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Threat_or_Blackmail,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Curse_or_Exclusion,Harasser,False,False
A_2,128,"Bullo1 : Ma non interessi a nessuno , rifugiati nel mondo dei sogni , ti rimane solo quello , sfigato inutile !","Bullo1 : But no one cares about you, take refuge in the world of dreams, that's all you have left, useless loser!",Curse_or_Exclusion,Harasser,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Insult-General_Insult,Bystander_assistant,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Insult-General_Insult,Bystander_assistant,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,129,"SupportoBullo2 : Ha proprio ragione , sei uno sfigato","SupportoBullo2 : He's quite right, you're a loser.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,130,Bullo2 : Ma se quello che gli piace lo rovina ( lui rovina la danza ),Bullo2 :  he ruins what  he likes (he ruins the dance),Defamation,Harasser,False,False
A_2,131,Bullo2 : Ciao sfigato &#128514;,Bullo2 : Hi loser &#128514,Insult-General_Insult,Harasser,False,False
A_2,132,Vittima &#128378; : Non sono sfigato,Vittima &#128378;  : I am not a loser,Defense,Victim,False,False
A_2,136,Bullo2 : Che bravo bimbo &#128514;,Bullo2 : What a good little boy &#128514,Insult-General_Insult,Harasser,True,False
A_2,138,Bullo2 : Anzi no che bravo sfigato,"Bullo2 : Actually no, such a good loser",Insult-General_Insult,Harasser,False,False
A_2,143,SupportoBullo2 : &#128169;,SupportoBullo2 : &#128169,Insult-General_Insult,Bystander_assistant,False,False
A_2,150,Bullo2 : Fai schifo,Bullo2 : You suck,Insult-General_Insult,Harasser,False,False
A_2,151,Bullo2 : Nn voglio vederti,Bullo2 : I don't want to see you,Curse_or_Exclusion,Harasser,False,False
A_2,153,Vittima &#128378; : O perché siete invidiosi ?,Vittima &#128378;  : Or because you're jealous?,Defense,Victim,False,False
A_2,154,Bullo2 : Invidiosi di una merda che senso ha ? &#128514;,"Bullo2 : Jealous of a piece of shit, does that make sense? &#128514",Insult-General_Insult,Harasser,False,False
A_2,156,Bullo2 : Da principessina,Bullo2 : Like a little princess,Insult-Discrimination-Sexism,Harasser,False,False
A_2,160,Bullo2 : No perché faccio hip hop cretino,Bullo2 : No because I dance  hip hop idiot,Insult-General_Insult,Harasser,False,False
A_2,162,Bullo2 : Si ma danza classica è da femminuccia come te,"Bullo2 : Yes, but ballet is for sissies like you.",Insult-Discrimination-Sexism,Harasser,False,False
A_2,163,Vittima &#128378; : Non è proprio vero,Vittima &#128378;  : It's not really true.,Defense,Victim,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Defense,Bystander_defender,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Defense,Bystander_defender,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Insult-General_Insult,Bystander_defender,False,False
A_2,164,SupportoVittima2 : Ma perchè cretino che cazzo ne sapeva lui ?,"SupportoVittima2 : Why idiot, what the fuck did he know?",Insult-General_Insult,Bystander_defender,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Insult-General_Insult,Harasser,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Insult-General_Insult,Harasser,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Curse_or_Exclusion,Harasser,False,False
A_2,165,Bullo1 : Ma stai zitto sfigato,"Bullo1 : Shut up, you loser.",Curse_or_Exclusion,Harasser,False,False
A_2,168,Bullo1 : Non concluderai mai niente nella vita .,Bullo1 : You'll never accomplish anything in life .,Curse_or_Exclusion,Harasser,False,False
A_2,170,Bullo1 : Sei un impiastro,Bullo1 : You're a nuisance,Insult-General_Insult,Harasser,False,False
A_2,171,Vittima &#128378; : Ms pensa per te,Vittima &#128378;  : But worry about yourself,Defense,Victim,False,False
A_2,176,Bullo1 : Tu non diventerai famoso,Bullo1 : You won't become famous,Curse_or_Exclusion,Harasser,False,False
A_2,177,Bullo1 : Sfigato inutile,Bullo1 : Useless loser,Insult-General_Insult,Harasser,False,False
A_2,185,Bullo1 : Io so menarti,Bullo1 : I can beat you up,Threat_or_Blackmail,Harasser,False,False
A_2,186,SupportoBullo2 : Bella questa,SupportoBullo2 : Nice one,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,187,"Vittima &#128378; : Bravo , voglio vedere","Vittima &#128378; :  Good boy, I want to see",Defense,Victim,False,False
A_2,191,Bullo1 : Potresti finire male,Bullo1 : You could end up badly,Threat_or_Blackmail,Harasser,False,False
A_2,192,Vittima &#128378; : Sicuro sono più atletico e so schivarti,Vittima &#128378;  : I'm more athletic and I can dodge you.,Defense,Victim,False,False
A_2,201,Vittima &#128378; : Comunque ho deciso che parlerò con qualcuno delle vostre offese,"Vittima &#128378;  : Anyway, I've decided that I'll talk to someone about your insults.",Threat_or_Blackmail,Victim,False,False
A_2,202,Vittima &#128378; : Avete rotto,Vittima &#128378;  : You are bothering ,Insult-General_Insult,Victim,False,False
A_2,203,"Bullo1 : Parla pure , sfigato","Bullo1 : Go ahead and talk, loser",Threat_or_Blackmail,Harasser,False,False
A_2,204,Vittima &#128378; : Sì poi vediamo cosa fai,Vittima &#128378;  : Yes then let's see what you do,Threat_or_Blackmail,Victim,False,False
A_2,206,Bullo1 : Ma stai zitto,Bullo1 : Shut up!,Curse_or_Exclusion,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Threat_or_Blackmail,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Threat_or_Blackmail,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Insult-General_Insult,Harasser,False,False
A_2,207,"Bullo1 : Piangi tu , se ti prendo . NON OSARE DIRLO A NESSUNO , sfigato !","Bullo1 : You will cry , if I catch you . DO NOT DARE TELL ANYONE, loser!",Insult-General_Insult,Harasser,False,False
A_2,208,Vittima &#128378; : Non puoi trattarmi così solo perché mi piace ballare,Vittima &#128378;  : You can't treat me like this just because I like to dance.,Defense,Victim,False,False
A_2,209,Vittima &#128378; : Ma che ho fatto di male,Vittima &#128378;  : What did I do wrong?,Defense,Victim,False,False
A_2,210,Bullo1 : Sei nato,Bullo1 : You were born,Curse_or_Exclusion,Harasser,False,False
A_2,211,SupportoVittima2 : Cavolo vacci piano,"SupportoVittima2 : Damn, take it easy.",Defense,Bystander_defender,False,False
A_2,214,Bullo1 : Ma che schifo,Bullo1 : That’s gross,Other,Harasser,False,False
A_2,215,Bullo1 : Come te,Bullo1 : Like you,Insult-General_Insult,Harasser,False,False
A_2,216,"Vittima &#128378; : Bullo1 vorrei che la smettessi . Mi fai star male , sono molto triste per questa storia . . . mi offendi sempre . Va bene che non ti sto simpatico , ma vorrei mi ignorassi . Così mi fai solo soffrire senza motivo","Vittima &#128378; : Bullo1 I wish you would stop. You upset me, I am very sad about this . . You always offend me. I know you don't like me, but I’d like you to ignore me. In this way, you make me suffer for no reason.",Defense,Victim,False,False
A_2,218,SupportoVittima1 : Sta tranquillo che i tuoi veri amigos verranno di sicuro a vederti danzare &#128077;,"SupportoVittima1 : Don't worry, your real amigos will come to see you dance &#128077",Defense,Bystander_defender,False,False
A_2,219,Bullo2 : Hai rovinato la danza,Bullo2 : You have ruined the ballet,Insult-General_Insult,Harasser,False,False
A_2,220,Vittima &#128378; : Ne parlerò con i miei genitori poi voglio vedere se continuate ad offendermi,Vittima &#128378;  : I'll talk to my parents then I want to see if you continue to offend me.,Threat_or_Blackmail,Victim,False,False
A_2,221,Bullo2 : Da quanto fai schifo anche i tuoi genitori ti prenderanno per il culo,Bullo2 : You're so disgusting that even your parents will make fun of you.,Insult-General_Insult,Harasser,False,False
A_2,222,"Vittima &#128378; : Non è vero Bullo2 , tu e Bullo1 siete solo dei bulli e la pagherete , insieme a tutti gli altri che vi vengono dietro &#128170;","Vittima &#128378; : It is not true Bullo2, you and Bullo1 are just bullies and you will pay for it , along with all the others who come after you &#128170;",Threat_or_Blackmail,Victim,False,False
A_2,222,"Vittima &#128378; : Non è vero Bullo2 , tu e Bullo1 siete solo dei bulli e la pagherete , insieme a tutti gli altri che vi vengono dietro &#128170;","Vittima &#128378; : It is not true Bullo2, you and Bullo1 are just bullies and you will pay for it , along with all the others who come after you &#128170;",Threat_or_Blackmail,Victim,False,False
A_2,222,"Vittima &#128378; : Non è vero Bullo2 , tu e Bullo1 siete solo dei bulli e la pagherete , insieme a tutti gli altri che vi vengono dietro &#128170;","Vittima &#128378; : It is not true Bullo2, you and Bullo1 are just bullies and you will pay for it , along with all the others who come after you &#128170;",Defense,Victim,False,False
A_2,222,"Vittima &#128378; : Non è vero Bullo2 , tu e Bullo1 siete solo dei bulli e la pagherete , insieme a tutti gli altri che vi vengono dietro &#128170;","Vittima &#128378; : It is not true Bullo2, you and Bullo1 are just bullies and you will pay for it , along with all the others who come after you &#128170;",Defense,Victim,False,False
A_2,224,Vittima &#128378; : Vedrete,Vittima &#128378;  : You will see,Threat_or_Blackmail,Victim,False,False
A_2,225,Vittima &#128378; : Non offenderete più nessuno ve lo prometto,Vittima &#128378;  : You will not offend anyone anymore I promise you,Threat_or_Blackmail,Victim,False,False
A_2,231,SupportoBullo2 : Si si . . . Inizia a scappare,SupportoBullo2 : Yes yes . . . Start running,Threat_or_Blackmail,Bystander_assistant,False,False
A_2,235,Bullo2 : È un no per dirci di nn venire al saggio pk farai schifo,Bullo2 : It is a no to tell us not to come to the recital ‘cos you will suck,Insult-General_Insult,Harasser,False,False
A_2,242,Bullo2 : Questi siamo noi dopo aver visto il fallimento di Vittima anzi nn il fallimento ma lo schifo,"Bullo2 : This is us after seeing Vittima’s failure, actually not the failure but his disgusting performance.",Insult-General_Insult,Harasser,False,False
A_2,254,Bullo1 : Ti rideranno in faccia,Bullo1 : They will laugh in your face,Threat_or_Blackmail,Harasser,False,False
A_2,255,Bullo1 : Scarti della società,Bullo1 :  Rejects of society.,Curse_or_Exclusion,Harasser,False,False
A_2,259,Bullo1 : Ti affogo nelle sabbie mobili,Bullo1 : I'll drown you in quicksand,Threat_or_Blackmail,Harasser,False,False
A_2,260,Bullo1 : Sfigato,Bullo1 : Loser,Insult-General_Insult,Harasser,False,False
A_2,264,Bullo2 : Nn me ne frega chi è mi interessa solo che tu faccia figure di merda per tutta la vita,"Bullo2 : I don't care who he is, I only care that you will look like shit for the rest of your life!",Curse_or_Exclusion,Harasser,False,False
A_2,266,Vittima &#128378; : Avee rotto ! ! ! ! !,Vittima &#128378;  : You've had it! ! ! ! !,Defense,Victim,False,False
A_2,268,Vittima &#128378; : Siete solo piccoli e invidiosi selle mie passioni ! ! ! ! ! !,Vittima &#128378;  : You are petty and envious of my passions ! ! ! ! ! !,Defense,Victim,False,False
A_2,270,Vittima &#128378; : Voi siete vuoti e non avete passioni forti come la mia,Vittima &#128378;  : You're empty and you don't have strong passions like mine.,Defense,Victim,False,False
A_2,272,"Bullo1 : Sfigato , ogni volta che parli a qualcuno nel modo iniziano a sanguinare le orecchie","Bullo1 : Loser, every time you talk to someone their ears start bleeding",Insult-General_Insult,Harasser,False,False
A_2,273,Vittima &#128378; : Verità ? Voi sapete solo offendere,Vittima &#128378;  : Truth? You only know how to offend.,Defense,Victim,False,False
A_2,274,"Bullo1 : Sì , uno sfigato","Bullo1 : Yes , a loser",Insult-General_Insult,Harasser,False,False
A_2,276,Vittima &#128378; : dovreste essere sensibili,Vittima &#128378;  You should be sensitive,Defense,Victim,False,False
A_2,279,Bullo2 : Noi siamo più forti di te quindi nn siamo sensibili,Bullo2 : We are stronger than you so we are not sensitive.,Insult-General_Insult,Harasser,False,False
A_2,285,Bullo2 : Cioè nessuno,Bullo2 : That is to say nobody,Curse_or_Exclusion,Harasser,False,False
A_2,286,Bullo2 : Anzi forse i tuoi simili le merde,Bullo2 : Or rather your fellow shits,Insult-General_Insult,Harasser,False,False
A_2,294,Bullo2 : Ma è un nome da femmina &#128514;,Bullo2 : But it's a girl's name &#128514,Insult-Discrimination-Sexism,Harasser,False,False
A_2,299,"Bullo1 : ""Tuo figlio"" Sei talmente brutto che neanche un palo della luce farebbe un figlio con te . . .","Bullo1 : ""Your son"" You are so ugly not even a light pole would have a son with you . . .",Insult-BodyShame,Harasser,False,False
A_2,302,Vittima &#128378; : Non capiscono niente,Vittima &#128378;  : Do not understand anything,Defense,Victim,False,False
A_2,304,Bullo1 : Sfigato,Bullo1 : Loser,Insult-General_Insult,Harasser,False,False
A_2,307,Bullo1 : Ma stai zitto,Bullo1 : Shut up!,Curse_or_Exclusion,Harasser,False,False
A_2,308,Bullo1 : Che sei talmente brutto che neanche una supposta ti si incula,"Bullo1 : You're so ugly, not even a suppository would fuck you.",Insult-BodyShame,Harasser,False,False
A_2,309,Vittima &#128378; : Solo frasi fatte,Vittima &#128378;  : Only sentences ,Defense,Victim,False,False
A_2,310,"Bullo1 : Ah , perché le tue prese da altri sfigato come te ?","Bullo1 : Ah, because you’ve been beaten up by other losers like you?",Insult-General_Insult,Harasser,False,False
A_2,315,Bullo1 : Non vali neanche le calorie che brucio scrivendoti,Bullo1 : You're not even worth the calories I burn writing to you,Curse_or_Exclusion,Harasser,False,False
A_2,318,SupportoBullo2 : Già … ai proprio ragione Bullo1,SupportoBullo2 : Yep ... you are right Bullo1,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,322,Bullo1 : Hey sfigatello ! Come va ?,Bullo1 : Hey little loser  What's up?,Insult-General_Insult,Harasser,False,False
A_3,3,"‎23 / 04 / 18 , 16 : 22 - Bullo1 : Ma chi ci vuole venire che quando balli sembri un ippopotamo","‎23 / 04 / 18 , 16 : 22 - Bullo1 : Who wants to come  when you dance you look like a hippo:",Insult-BodyShame,Harasser,False,False
A_3,3,"‎23 / 04 / 18 , 16 : 22 - Bullo1 : Ma chi ci vuole venire che quando balli sembri un ippopotamo","‎23 / 04 / 18 , 16 : 22 - Bullo1 : Who wants to come  when you dance you look like a hippo:",Insult-BodyShame,Harasser,False,False
A_3,3,"‎23 / 04 / 18 , 16 : 22 - Bullo1 : Ma chi ci vuole venire che quando balli sembri un ippopotamo","‎23 / 04 / 18 , 16 : 22 - Bullo1 : Who wants to come  when you dance you look like a hippo:",Curse_or_Exclusion,Harasser,False,False
A_3,3,"‎23 / 04 / 18 , 16 : 22 - Bullo1 : Ma chi ci vuole venire che quando balli sembri un ippopotamo","‎23 / 04 / 18 , 16 : 22 - Bullo1 : Who wants to come  when you dance you look like a hippo:",Curse_or_Exclusion,Harasser,False,False
A_3,4,"‎23 / 04 / 18 , 16 : 23 - Bullo2 : Poi ballare è da donne","‎23 / 04 / 18 , 16 : 23 - Bullo2 : Then dancing is for women",Insult-Discrimination-Sexism,Harasser,False,False
A_3,5,"‎23 / 04 / 18 , 16 : 23 - Bullo1 : Già","‎23 / 04 / 18 , 16 : 23 - Bullo1 : Yep ",Encouragement_to_the_Harasser,Harasser,False,False
A_3,6,"‎23 / 04 / 18 , 16 : 23 - Vittima : ma perché dite così ?","‎23 / 04 / 18 , 16 : 23 - Vittima : Why do you say that?",Defense,Victim,False,False
A_3,7,"‎23 / 04 / 18 , 16 : 24 - Vittima : non è vero che è da donne , e poi non mi avete mai visto ballare","‎23 / 04 / 18 , 16 : 24 - Vittima : It's not true that it's for women, and you've never seen me dance.",Defense,Victim,False,False
A_3,8,"‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Secondo me è bravo non bisogna giudicare prima di vedere","‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : I think he's good. Don't judge before you see him.",Defense,Bystander_defender,False,False
A_3,9,"‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Lasciatelo stare io vengo volentieri","‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Leave him alone I am coming ",Defense,Bystander_defender,False,False
A_3,10,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : È l'ultima cosa che vorrei fare","‎23 / 04 / 18 , 16 : 25 - Bullo2 : It is the last thing I would like to do",Curse_or_Exclusion,Harasser,False,False
A_3,12,"‎23 / 04 / 18 , 16 : 25 - SupportoBullo2 : Appunto e da sfigati","‎23 / 04 / 18 , 16 : 25 - SupportoBullo2 : Exactly and it is for losers",Insult-General_Insult,Bystander_assistant,False,False
A_3,13,"‎23 / 04 / 18 , 16 : 25 - SupportoVittima2 : Che simpaticone","‎23 / 04 / 18 , 16 : 25 - SupportoVittima2 : What a funny guy",Insult-General_Insult,Bystander_defender,True,False
A_3,15,"‎23 / 04 / 18 , 16 : 26 - Vittima : Bullo2 guarda che non ti costringe nessuno . . . che poi in realtà non hai mai visto qualcuno danzare , magari ti piace lo spettacolo","‎23 / 04 / 18 , 16 : 26 - Vittima : Bullo2 look, no one is forcing you . . . you have never actually seen someone dance, maybe you like the show:",Defense,Victim,False,False
A_3,16,"‎23 / 04 / 18 , 16 : 27 - Bullo1 : Così vi rendete ridicoli pure voi","‎23 / 04 / 18 , 16 : 27 - Bullo1 : So you make fools of yourselves too:",Insult-General_Insult,Harasser,False,False
A_3,17,"‎23 / 04 / 18 , 16 : 27 - SupportoVittima2 : Allora a me piacciono i gay","‎23 / 04 / 18 , 16 : 27 - SupportoVittima2 : Then I like gays",Defense,Bystander_defender,False,False
A_3,18,"‎23 / 04 / 18 , 16 : 27 - SupportoBullo2 : Ma dai tanto e da sfigati cosa vai a vedere delle bellerine","‎23 / 04 / 18 , 16 : 27 - SupportoBullo2 : Come on, it's for losers. Why are you going to see dancing girls.",Insult-General_Insult,Bystander_assistant,False,False
A_3,21,"‎23 / 04 / 18 , 16 : 28 - Bullo2 : Lo so ma un maschio che balla è ridicolo","‎23 / 04 / 18 , 16 : 28 - Bullo2 : I know, but a male dancer is ridiculous.",Insult-Discrimination-Sexism,Harasser,False,False
A_3,24,"‎23 / 04 / 18 , 16 : 29 - SupportoBullo2 : Si siete delle bellerine / bellerini che bellano come dei gay","‎23 / 04 / 18 , 16 : 29 - SupportoBullo2 : Yes you are dancers (girls and boys) who dance like gays",Insult-Discrimination-Sexism,Bystander_assistant,False,False
A_3,25,"‎23 / 04 / 18 , 16 : 29 - Bullo2 : Infatti","‎23 / 04 / 18 , 16 : 29 - Bullo2 : Indeed",Encouragement_to_the_Harasser,Harasser,False,False
A_3,26,"‎23 / 04 / 18 , 16 : 31 - Vittima : evidentemente non siete abbastanza sensibili","‎23 / 04 / 18 , 16 : 31 - Vittima : Clearly you are not sensitive enough",Defense,Victim,False,False
A_3,28,"‎23 / 04 / 18 , 16 : 32 - SupportoBullo2 : Casomai veniamo veniamo a vedere lo spettacolo SOLO per lanciarti i pomodore","‎23 / 04 / 18 , 16 : 32 - SupportoBullo2 : In case we come, we come to see the show JUST to throw tomatoes at you:",Threat_or_Blackmail,Bystander_assistant,False,False
