File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
D_2,19,"‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : Quanto mangia quello al giorno hahaha","‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : How much does he eat in one day hahaha",Insult-BodyShame,Bystander_assistant,False,False
D_2,20,"‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : Che quando va al Mc Donald lo svuota hahah","‎27 / 04 / 18 , 14 : 13 - SupportoBullo1 : when he goes to Mc Donald he empties it hahah",Insult-BodyShame,Bystander_assistant,False,False
D_2,21,"‎27 / 04 / 18 , 14 : 13 - SupportoBullo2 : Quanto mi fa ridere quello scemo ! Ahahahah","‎27 / 04 / 18 , 14 : 13 - SupportoBullo2 : How funny that fool is! Ahahahah",Insult-General_Insult,Bystander_assistant,False,False
D_2,25,"‎27 / 04 / 18 , 14 : 14 - Bullo1 : Dovrebbe essere segnalato quel musical . ly da quanto è brutto hahahaha","‎27 / 04 / 18 , 14 : 14 - Bullo1 : that musical . ly should be flagged for how bad it is hahaha",Insult-BodyShame,Harasser,False,False
D_2,26,"‎27 / 04 / 18 , 14 : 14 - SupportoBullo2 : Esatto ahah","‎27 / 04 / 18 , 14 : 14 - SupportoBullo2 : Exactly haha.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,28,"‎27 / 04 / 18 , 14 : 15 - Vittima : Certo che proprio non avete nulla da fare se state tutto il giorno a guardare quello che fanno gli altri . . .","‎27 / 04 / 18 , 14 : 15 - Vittima : Of course you have nothing to do if you stay all day watching what others do . . .",Defense,Victim,False,False
D_2,29,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : E tu dovresti imparare a fare le cose prima di postarle","‎27 / 04 / 18 , 14 : 16 - Bullo1 : And you should learn how to do things before you post them",Other,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Harasser,False,False
D_2,30,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Stai zitto ahahah . Balli peggio di un elefantee","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Shut up ahahah . You dance worse than an elephant",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,31,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Ti ho chiesto di parlare ?","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Did I ask you to speak?",Curse_or_Exclusion,Harasser,False,False
D_2,32,"‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Esatto ahah","‎27 / 04 / 18 , 14 : 16 - SupportoBullo2 : Exactly hahaha",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Insult-BodyShame,Harasser,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Insult-BodyShame,Harasser,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Curse_or_Exclusion,Harasser,False,False
D_2,33,"‎27 / 04 / 18 , 14 : 16 - Bullo1 : Zitto elefante","‎27 / 04 / 18 , 14 : 16 - Bullo1 : Shut up elephant",Curse_or_Exclusion,Harasser,False,False
D_2,34,"‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : Ahahah","‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : Ahahah",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,35,"‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : Che ridere","‎27 / 04 / 18 , 14 : 17 - SupportoBullo2 : What a laugh!",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,36,"‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : Lasciatelo stare povero !","‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : Leave him alone poor thing!",Defense,Bystander_defender,False,False
D_2,37,"‎27 / 04 / 18 , 14 : 35 - Bullo1 : Ma tu che vuoi ?","‎27 / 04 / 18 , 14 : 35 - Bullo1 : What do you want?",Curse_or_Exclusion,Harasser,False,False
D_2,38,"‎27 / 04 / 18 , 14 : 35 - Bullo1 : Ti ho chiesto di parlare ?","‎27 / 04 / 18 , 14 : 35 - Bullo1 : Did I ask you to speak?",Curse_or_Exclusion,Harasser,False,False
D_2,39,"‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : Voglio che lo lasciate stare","‎27 / 04 / 18 , 14 : 35 - SupportoVittima1 : I want you to leave him alone",Defense,Bystander_defender,False,False
D_2,40,"‎27 / 04 / 18 , 14 : 35 - SupportoBullo2 : Chi ti ha chiesto qualcosa ? ?","‎27 / 04 / 18 , 14 : 35 - SupportoBullo2 : Who asked you anything? ?",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,43,"‎27 / 04 / 18 , 14 : 36 - SupportoVittima1 : No e io parlo quando voglio","‎27 / 04 / 18 , 14 : 36 - SupportoVittima1 : No and I talk when I want to",Defense,Bystander_defender,False,False
D_2,44,"‎27 / 04 / 18 , 14 : 37 - Bullo1 : Allora cosa parli ?","‎27 / 04 / 18 , 14 : 37 - Bullo1 : What are you talking about?",Curse_or_Exclusion,Harasser,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Defense,Bystander_defender,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Defense,Bystander_defender,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Curse_or_Exclusion,Bystander_defender,False,False
D_2,45,"‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : State zitti io sto solo dicendo di lasciarlo stare","‎27 / 04 / 18 , 14 : 37 - SupportoVittima1 : Shut up, I'm just saying to leave him alone",Curse_or_Exclusion,Bystander_defender,False,False
D_2,46,"‎27 / 04 / 18 , 14 : 38 - Bullo1 : Zitto lo dici a tuo fratello","‎27 / 04 / 18 , 14 : 38 - Bullo1 :  You are going to tell your brother to shut up",Insult-Attacking_relatives,Harasser,False,False
D_2,47,"‎27 / 04 / 18 , 14 : 39 - Bullo1 : Non lo lasciamo stare .","‎27 / 04 / 18 , 14 : 39 - Bullo1 : We don't leave him alone.",Threat_or_Blackmail,Harasser,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Defense,Bystander_assistant,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Defense,Bystander_assistant,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,48,"‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Ma chiudi la bocca . A me zitta non lo dici","‎27 / 04 / 18 , 14 : 39 - SupportoBullo2 : Shut your mouth. You don't tell me to shut up",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,49,"‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Okay lo farò però lo dico anche a voi bulletti","‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Okay I'll do it  but I'll tell you bullies too",Insult-General_Insult,Bystander_defender,False,False
D_2,50,"‎27 / 04 / 18 , 14 : 40 - Bullo1 : Ma tua mamma bulletta","‎27 / 04 / 18 , 14 : 40 - Bullo1 : But your mother, bully",Insult-Attacking_relatives,Harasser,False,False
D_2,51,"‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Zitto posso dirlo a chi voglio","‎27 / 04 / 18 , 14 : 40 - SupportoVittima1 : Shut up I can tell whoever I want",Defense,Harasser,False,False
D_2,55,"‎27 / 04 / 18 , 14 : 42 - Bullo1 : Sarà meglio che ti sia ben chiaro sennò ti faccio vedere io come ti è ben chiaro","‎27 / 04 / 18 , 14 : 42 - Bullo1 : You’d better understand it clearly or I'll show you how it's clear to you",Threat_or_Blackmail,Harasser,False,False
D_2,56,"‎27 / 04 / 18 , 14 : 42 - Bullo1 : Poi vedremo","‎27 / 04 / 18 , 14 : 42 - Bullo1 : Then we'll see",Threat_or_Blackmail,Harasser,False,False
D_2,57,"‎27 / 04 / 18 , 14 : 42 - SupportoVittima1 : Okay vediamo però ancora per una volta lasciate stare Vittima","‎27 / 04 / 18 , 14 : 42 - SupportoVittima1 : Ok we will see, but once again leave Vittima alone.",Defense,Bystander_defender,False,False
D_2,59,"‎27 / 04 / 18 , 14 : 43 - Bullo1 : Non lo lasciamo stare","‎27 / 04 / 18 , 14 : 43 - Bullo1 : We are not leaving him alone",Threat_or_Blackmail,Harasser,False,False
D_2,60,"‎27 / 04 / 18 , 14 : 43 - SupportoVittima1 : Invece sì","‎27 / 04 / 18 , 14 : 43 - SupportoVittima1 : Yes",Defense,Bystander_defender,False,False
D_2,62,"‎27 / 04 / 18 , 14 : 43 - Bullo1 : Chi sei tu per dirmi le cose che devo fare ?","‎27 / 04 / 18 , 14 : 43 - Bullo1 : Who are you to tell me the things I have to do?",Defense,Harasser,False,False
D_2,63,"‎27 / 04 / 18 , 14 : 43 -Bullo1:  Bambina .","[63 '\u200e27 / 04 / 18 , 14 : 43 -Bullo1: Bambina .'
 '\u200e27 / 04 / 18 , 14 : 43 -Bullo1: Little girl.' 'D_2']",Insult-General_Insult,Harasser,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Defense,Bystander_defender,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Defense,Bystander_defender,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Insult-General_Insult,Bystander_defender,False,False
D_2,66,"‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : Sono SupportoVittima1 se non sai chi sono e poi bambina sei tu che te la prendi con i più deboli . . . LASCIATE STARE Vittima","‎27 / 04 / 18 , 14 : 44 - SupportoVittima1 : I'm VittimaSupport1 if you don't know who I am and then baby you're the one picking on the weakest . . . Leave Vittima alone",Insult-General_Insult,Bystander_defender,False,False
D_2,67,"‎27 / 04 / 18 , 14 : 45 - Bullo1 : E tu bamboccio non scrivi più ?","‎27 / 04 / 18 , 14 : 45 - Bullo1 : Don't you write anymore, kid?",Other,Harasser,False,False
D_2,68,"‎27 / 04 / 18 , 14 : 45 -Bullo1:  Hai paura ?","[68 '\u200e27 / 04 / 18 , 14 : 45 -Bullo1: Hai paura ?'
 '\u200e27 / 04 / 18 , 14 : 45 -Bullo1: Are you afraid?' 'D_2']",Other,Harasser,False,False
D_2,70,"‎27 / 04 / 18 , 14 : 45 - Bullo1 : NON LO LASCIAMO STARE","‎27 / 04 / 18 , 14 : 45 - Bullo1 : WE DO NOT LEAVE HIM ALONE.",Threat_or_Blackmail,Harasser,False,False
D_2,72,"‎27 / 04 / 18 , 14 : 46 - Bullo1 : Non lasceremo stare nemmeno te se continui","‎27 / 04 / 18 , 14 : 46 - Bullo1 : We won't leave you alone either if you continue",Threat_or_Blackmail,Harasser,False,False
D_2,73,"‎27 / 04 / 18 , 14 : 47 - SupportoVittima1 : Stiamo parlado noi due cosa c ’ entra mi mamma","‎27 / 04 / 18 , 14 : 47 - SupportoVittima1 : We're talking about you and me, what does my mom have to do with it?",Defense,Bystander_defender,False,False
D_2,75,"‎27 / 04 / 18 , 14 : 47 - Bullo1 : E tu bamboccio impara a fare i musical . ly e ginnastica hahaha","‎27 / 04 / 18 , 14 : 47 - Bullo1 : You, kid, learn to make musical. ly and gymnastics hahaha",Insult-General_Insult,Harasser,False,False
D_2,83,"‎27 / 04 / 18 , 14 : 50 - SupportoVittima1 : Ma basta lasciatelo stare ! ! &#128548;","‎27 / 04 / 18 , 14 : 50 - SupportoVittima1 : Leave him alone! ! &#128548;",Defense,Bystander_assistant,False,False
D_2,85,"‎27 / 04 / 18 , 14 : 51 - Bullo1 : Bambocci","‎27 / 04 / 18 , 14 : 51 - Bullo1 : Kids",Insult-General_Insult,Harasser,False,False
D_2,86,"‎27 / 04 / 18 , 14 : 51 - Bullo1 : Dai vai a giocare con le bambole","‎27 / 04 / 18 , 14 : 51 - Bullo1 : Go and play with your dolls",Insult-Discrimination-Sexism,Harasser,False,False
D_2,87,"‎27 / 04 / 18 , 14 : 51 - SupportoVittima1 : No non lo capisco e voi non capite che dovete lasciare stare Vittima","‎27 / 04 / 18 , 14 : 51 - SupportoVittima1 : No I don't understand it and you don't understand you have to leave Vittima alone",Defense,Bystander_defender,False,False
D_2,88,"‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : Non le ho non sono così bambina come voi","‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : I don't have them. I'm not a child like you.",Defense,Bystander_defender,False,False
D_2,89,"‎27 / 04 / 18 , 14 : 52 - Bullo1 : Allora sarà meglio che lo capisci","‎27 / 04 / 18 , 14 : 52 - Bullo1 : Then you'd better understand it",Threat_or_Blackmail,Harasser,False,False
D_2,91,"‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : E anche per voi sarà meglio che lo capiate","‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : You better understand that too.",Threat_or_Blackmail,Bystander_defender,False,False
D_2,93,"‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Sennò sarete nei guai","‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Or you'll be in trouble.",Threat_or_Blackmail,Bystander_defender,False,False
D_2,94,"‎27 / 04 / 18 , 14 : 53 - Bullo1 : Zitta oca","‎27 / 04 / 18 , 14 : 53 - Bullo1 : Shut up dumb",Curse_or_Exclusion,Harasser,False,False
D_2,96,"‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Oca lo dici a qualcun altro ma non a me","‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Tell dumb to someone else, not me",Defense,Bystander_defender,False,False
D_2,97,"‎27 / 04 / 18 , 14 : 54 - SupportoVittima1 : No pk siete voi che fate i bulli","‎27 / 04 / 18 , 14 : 54 - SupportoVittima1 : No, ‘cos it's you who are the bullies",Defense,Bystander_defender,False,False
D_2,99,"‎27 / 04 / 18 , 14 : 55 - Bullo1 : Gallina","‎27 / 04 / 18 , 14 : 55 - Bullo1 : Hen",Insult-General_Insult,Harasser,False,False
D_2,100,"‎27 / 04 / 18 , 14 : 55 - SupportoVittima1 : Ok allora sarete nei guai tutti quanti","‎27 / 04 / 18 , 14 : 55 - SupportoVittima1 : Ok then, you will all be in trouble",Threat_or_Blackmail,Bystander_defender,False,False
D_2,101,"‎27 / 04 / 18 , 14 : 57 - Bullo1 : Ti ci metto io nei guai !","‎27 / 04 / 18 , 14 : 57 - Bullo1 : I'll get you in trouble!",Threat_or_Blackmail,Harasser,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Insult-BodyShame,Bystander_assistant,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Insult-BodyShame,Bystander_assistant,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro","‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 shut up! This time you have no say in the matter . . .Have you seen his musical . ly? He's a f***ing fatso and nothing else.",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,103,"‎27 / 04 / 18 , 15 : 01 - Bullo1 : &#128079; &#128079; &#128079;","‎27 / 04 / 18 , 15 : 01 - Bullo1 : &#128079; &#128079; &#128079;",Encouragement_to_the_Harasser,Harasser,False,False
D_2,104,"‎27 / 04 / 18 , 15 : 01 - SupportoVittima1 : Sapete solamente insultare la gente pk siete invidiose tutto qua","‎27 / 04 / 18 , 15 : 01 - SupportoVittima1 : You only know how to insult people ‘cos you're jealous that's it",Defense,Bystander_defender,False,False
D_2,105,"‎27 / 04 / 18 , 15 : 02 - SupportoBullo1 : Invidiosa ? io ? di quel ciccione ? non credo proprio","‎27 / 04 / 18 , 15 : 02 - SupportoBullo1 : Jealous? Me? Of that fat guy? No way!",Insult-BodyShame,Bystander_assistant,False,False
D_2,107,"‎27 / 04 / 18 , 15 : 02 - Bullo1 : Di avere tanta ciccia ?","‎27 / 04 / 18 , 15 : 02 - Bullo1 : That you're so fat?",Insult-BodyShame,Harasser,False,False
D_2,109,"‎27 / 04 / 18 , 15 : 03 - SupportoVittima1 : Sapete solamente dire così","‎27 / 04 / 18 , 15 : 03 - SupportoVittima1 :  you can only say so",Defense,Bystander_defender,False,False
D_2,112,"‎27 / 04 / 18 , 15 : 04 - SupportoVittima1 : Okay &#128169;","‎27 / 04 / 18 , 15 : 04 - SupportoVittima1 : Okay &#128169;",Insult-General_Insult,Bystander_defender,False,False
D_2,114,"‎27 / 04 / 18 , 15 : 16 - SupportoVittima2 : Ma lasciateli in pace che almeno lui è bravo a scuola","‎27 / 04 / 18 , 15 : 16 - SupportoVittima2 : Leave them alone, at least he is good at school",Defense,Bystander_defender,False,False
D_2,116,"‎27 / 04 / 18 , 15 : 17 - Bullo1 : Zitta oca","‎27 / 04 / 18 , 15 : 17 - Bullo1 : Shut up dumb",Curse_or_Exclusion,Harasser,False,False
D_2,117,"‎27 / 04 / 18 , 15 : 19 - SupportoVittima2 : Oca sarai tu","‎27 / 04 / 18 , 15 : 19 - SupportoVittima2 : You dumb!",Insult-General_Insult,Bystander_defender,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Bystander_defender,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Victim,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Bystander_defender,False,False
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere","‎27 / 04 / 18 , 17 : 30 - Vittima : I post what I want, but who do you think you are?",Defense,Victim,False,False
D_2,124,"‎27 / 04 / 18 , 19 : 05 - SupportoVittima2 : Vittima lasciale stare sono solo invidiose per i tuoi voti e quindi vanno a cercare l unico tuo difetto","‎27 / 04 / 18 , 19 : 05 - SupportoVittima2 : Vittima leave them alone they're just jealous of your grades, so they go looking only for your faults.",Defense,Bystander_defender,False,False
D_2,125,"‎27 / 04 / 18 , 19 : 06 - SupportoBullo2 : Credici credici ahah","‎27 / 04 / 18 , 19 : 06 - SupportoBullo2 : Believe it believe it ahah",Other,Bystander_assistant,False,False
D_2,127,"‎27 / 04 / 18 , 19 : 10 - SupportoBullo2 : Sarà pur bravo a scuola ma nel fare i musical . ly fa proprio cagare ahahaha","‎27 / 04 / 18 , 19 : 10 - SupportoBullo2 : He may be good in school but his musical . ly really sucks hahaha",Insult-General_Insult,Bystander_assistant,False,False
D_2,129,"‎27 / 04 / 18 , 19 : 14 - Bullo1 : Non sa fare nemmeno ginnastica , sembra un bisonte quando corre !","‎27 / 04 / 18 , 19 : 14 - Bullo1 : He can't even do gymnastics, he looks like a buffalo when he runs!",Insult-BodyShame,Harasser,False,False
D_2,130,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : L ’ unica cosa che non sa fare ? C ’ è una lista lunga 3 km di tutti i suoi difetti tra cui musical . ly e ginnastica","‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : The only thing he cannot do? There is a list 3 km long of all his faults including musical . ly and gymnastics.",Insult-General_Insult,Bystander_assistant,False,False
D_2,131,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : Eh già","‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : Yep",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,132,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo2 : &#128514;ahahahah vero","‎27 / 04 / 18 , 19 : 15 - SupportoBullo2 : &#128514;ahahahah true",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,136,"‎27 / 04 / 18 , 19 : 16 - SupportoVittima2 : Perché cos'è che ha detto di male ?","‎27 / 04 / 18 , 19 : 16 - SupportoVittima2 : What did he say wrong?",Defense,Bystander_defender,False,False
D_2,138,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Resta il fatto che è un Elefante &#128514;","‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : The fact remains that he is an elephant &#128514;",Insult-BodyShame,Bystander_assistant,False,False
D_2,139,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo1 : È già abbastanza che esiste . . .","‎27 / 04 / 18 , 19 : 17 - SupportoBullo1 : It's enough that she exists . . .",Curse_or_Exclusion,Bystander_assistant,False,False
