File,SentenceNumber,Sentence
B_2,7,"‎24 / 04 / 18 , 17 : 13 - Bullo1 : Ok ?"
B_2,8,"‎24 / 04 / 18 , 17 : 13 - SupportoVittima2 : Ha fatto quello che doveba fare"
B_2,9,"‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : Dai dai vala anche tu ora"
B_2,10,"‎24 / 04 / 18 , 17 : 13 - SupportoVittima2 : Ha fatto bene a dire tutto alla prof ."
B_2,11,"‎24 / 04 / 18 , 17 : 13 - SupportoVittima1 : L ’ avrei fatto anche io ! Ha fatto la cosa giusta !"
B_2,12,"‎24 / 04 / 18 , 17 : 13 - Bullo1 : Ma levati che quello la non sa fare altro solo rompere"
B_2,13,"‎24 / 04 / 18 , 17 : 13 - SupportoBullo2 : Esatto non sono affari vostri spioni"
B_2,14,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Tu stai zitta"
B_2,15,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima2 : Lasciatelo stare ."
B_2,16,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Parli tu"
B_2,17,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Non dire zitta alla mia amica"
B_2,18,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Appunto"
B_2,19,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Se no"
B_2,20,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Faccio quel cavolo che mi pare"
B_2,21,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : !"
B_2,22,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Hahahaa"
B_2,23,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima2 : Deve stare zitta"
B_2,24,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Tu"
B_2,25,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Ma tua mamma sta zitta"
B_2,26,"‎24 / 04 / 18 , 17 : 14 - SupportoBullo2 : Sapete soltanto fare la spia pk siete i cocchi dei prof spioniiii"
B_2,27,"‎24 / 04 / 18 , 17 : 14 - SupportoVittima1 : Bullo1 nessuno ti ha detto di parlare"
B_2,28,"‎24 / 04 / 18 , 17 : 14 - Bullo1 : Va la va"
B_2,29,"‎24 / 04 / 18 , 17 : 15 - Bullo1 : Ma sono agfari miei e suoi"
B_2,30,"‎24 / 04 / 18 , 17 : 15 - SupportoVittima1 : Almeno noi non richiamo l ’ anno . . ."
B_2,31,"‎24 / 04 / 18 , 17 : 15 - SupportoVittima2 : L'unico che deve chiudere la bocca qui è lui ."
B_2,32,"‎24 / 04 / 18 , 17 : 15 - Bullo1 : Impara a scrivere prima"
B_2,33,"‎24 / 04 / 18 , 17 : 15 - SupportoVittima2 : Non fare il sapientone ."
B_2,34,"‎24 / 04 / 18 , 17 : 15 - SupportoVittima2 : Lasciate stare Vittima"
B_2,35,"‎24 / 04 / 18 , 17 : 15 - Bullo1 : Ooo poverino"
B_2,36,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Lascialo stare !"
B_2,37,"‎24 / 04 / 18 , 17 : 16 - Bullo1 : Deve venire la fatina della pace"
B_2,38,"‎24 / 04 / 18 , 17 : 16 - Bullo1 : A diffenderlo"
B_2,39,"‎24 / 04 / 18 , 17 : 16 - SupportoBullo2 : Ma state zitti . . . i sapientoni li fate voi"
B_2,40,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : State zitti tossici del cavolo"
B_2,41,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Sapete solo fumare ."
B_2,42,"‎24 / 04 / 18 , 17 : 16 - SupportoVittima2 : Non sapete fare altro ."
B_2,43,"‎24 / 04 / 18 , 17 : 16 - Bullo1 : Chiedi a tua sorella se non so fare altro"
B_2,44,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo1 : È tu sai solo parlare quando non serve !"
B_2,45,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Stai zitta tu cocca della prof"
B_2,46,"‎24 / 04 / 18 , 17 : 17 - SupportoVittima2 : Chiedo"
B_2,47,"‎24 / 04 / 18 , 17 : 17 - SupportoVittima1 : Quelli che ci fanno la figura degli idioti siete voi !"
B_2,48,"‎24 / 04 / 18 , 17 : 17 - Bullo1 : Vai"
B_2,49,"‎24 / 04 / 18 , 17 : 17 - SupportoVittima2 : Io parlo quando mi pare e piace"
B_2,50,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : Ma che cavolo vuoi vai via"
B_2,51,"‎24 / 04 / 18 , 17 : 18 - Bullo1 : A si noi la facciamo per questa volta ma voi siete idioti a prescindere"
B_2,52,"‎24 / 04 / 18 , 17 : 18 - SupportoBullo1 : Esatto"
B_2,53,"‎24 / 04 / 18 , 17 : 18 - SupportoBullo2 : Vaiii grande"
B_2,54,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima1 : Noi supereremo l ’ anno voi no !"
B_2,55,"‎24 / 04 / 18 , 17 : 18 - SupportoVittima2 : Ho preso tutto da te &#129335;‍♀"
B_2,56,"‎24 / 04 / 18 , 17 : 19 - SupportoBullo1 : Chi te lo dice ?"
B_2,57,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : Io stufio"
B_2,58,"‎24 / 04 / 18 , 17 : 19 - Bullo1 : Minchia se avessi preso da me non saresti qui"
B_2,59,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : *studio"
B_2,60,"‎24 / 04 / 18 , 17 : 19 - SupportoBullo2 : Esatto quindi state zitti"
B_2,61,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : Sono messa meglio di te tesorooo"
B_2,62,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima2 : Aprì gli occhi . &#129335;‍♀"
B_2,63,"‎24 / 04 / 18 , 17 : 19 - Bullo1 : Io a te ti spacco di schiaffi"
B_2,64,"‎24 / 04 / 18 , 17 : 19 - SupportoBullo1 : Sisi studia che così impari a scrivere"
B_2,65,"‎24 / 04 / 18 , 17 : 19 - SupportoVittima1 : Ma secondo te se dei compagni portano delle sigarette a scuola vengono premiati ? La coerenza ragazzina"
B_2,66,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Ce sembri un uomo"
B_2,67,"‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : Ma tu sei un uomoo"
B_2,68,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Lo so"
B_2,69,"‎24 / 04 / 18 , 17 : 20 - SupportoBullo1 : Si infatti lo è"
B_2,70,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : È per questo che sei nata"
B_2,71,"‎24 / 04 / 18 , 17 : 20 - SupportoVittima2 : Siete solo dei bambini"
B_2,72,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Ha parlato"
B_2,73,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non ho come padre uno come te . Mi farebbe solo schifo"
B_2,74,"‎24 / 04 / 18 , 17 : 21 - SupportoBullo1 : Ma tu fai schifo !"
B_2,75,"‎24 / 04 / 18 , 17 : 21 - SupportoBullo2 : Anche tu lo sei . . . sei più bambina di tutti BAMBOCCIA"
B_2,76,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Non come te"
B_2,77,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : Bamboccia sei u"
B_2,78,"‎24 / 04 / 18 , 17 : 21 - SupportoVittima2 : *tu"
B_2,79,"‎24 / 04 / 18 , 17 : 21 - Bullo1 : Ma cosa guardarti allo specchio ti farebbe schifo ma dipo un po ci prendo l abitudine e ci riderai sopra"
B_2,80,"‎24 / 04 / 18 , 17 : 22 - SupportoBullo2 : Impara a scrivere prima grazie"
B_2,81,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Parla quello che rompe gli specchi"
B_2,82,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Disse quella che neanche si sa difendere . . ."
B_2,83,"‎24 / 04 / 18 , 17 : 22 - Bullo1 : Per non vederti"
B_2,84,"‎24 / 04 / 18 , 17 : 22 - Bullo1 : Si"
B_2,85,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Lasciate stare Vittima ."
B_2,86,"‎24 / 04 / 18 , 17 : 22 - SupportoVittima2 : Ha fatto la cosa giusta ."
B_2,87,"‎24 / 04 / 18 , 17 : 23 - SupportoBullo2 : Dai dai state zitti idioti"
B_2,88,"‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Idioti ?"
B_2,89,"‎24 / 04 / 18 , 17 : 23 - SupportoVittima2 : Ma chiudi la boccaa"
B_2,90,"‎24 / 04 / 18 , 17 : 23 - Bullo1 : Cela vediamo dopo perceh ho una vita spciale IO"
B_2,91,"‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : Scusa se ti facciamo perdere tempo Tossico ."
B_2,92,"‎24 / 04 / 18 , 17 : 24 - SupportoBullo2 : Tossica sarai tu ok ? ?"
B_2,93,"‎24 / 04 / 18 , 17 : 24 - SupportoVittima2 : Non fumo scuss"
B_2,94,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo2 : Stai zitta cretina che a te ti importa solo della scuola che stai tutto il giorno davanti ai libri SECCHIONA"
B_2,95,"‎24 / 04 / 18 , 17 : 26 - Bullo1 : Ti infilero i denti cosi infondo per la gola i denti che ti toccera usare lo spazzolino per il culo per tirarli fuori"
B_2,96,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Sono superiore a voi . Non perdo tempo a fumare"
B_2,97,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Che paura . . &#128514;"
B_2,98,"‎24 / 04 / 18 , 17 : 26 - SupportoVittima2 : Mi fai solo ridere"
B_2,99,"‎24 / 04 / 18 , 17 : 26 - SupportoBullo1 : &#128514; &#128514;"
B_2,100,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo1 : Secchiona ! !"
B_2,101,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Taci"
B_2,102,"‎24 / 04 / 18 , 17 : 27 - SupportoBullo2 : Ma taci tu idiota"
B_2,103,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Siete dei bulletti di merda ."
B_2,104,"‎24 / 04 / 18 , 17 : 27 - SupportoVittima2 : Tutto qua"
B_2,105,"‎24 / 04 / 18 , 17 : 27 - Bullo1 : Ooo scusa ho usato pare troppo pesanti i bimbi poi si traumatizzato"
B_2,106,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : &#128514;hai paura è ?"
B_2,107,"‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Ahah non fai ridere ."
B_2,108,"‎24 / 04 / 18 , 17 : 28 - SupportoVittima2 : Galletto"
B_2,109,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Tacchinardi spiumata"
B_2,110,"‎24 / 04 / 18 , 17 : 28 - SupportoBullo1 : Tacchina"
B_2,111,"‎24 / 04 / 18 , 17 : 28 - Bullo1 : Infatti le battute di tua mamma fanno ridere"
B_2,112,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Gallina fritta"
B_2,113,"‎24 / 04 / 18 , 17 : 29 - Bullo1 : &#9899; la tua faccia dipo che ti avrò messo le mani afdosso"
B_2,114,"‎24 / 04 / 18 , 17 : 29 - SupportoBullo2 : E tu una secchiona di merda tutto qua &#128169; &#129299;"
B_2,115,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Mi sto cagando in mano guarda ahahahaha"
B_2,116,"‎24 / 04 / 18 , 17 : 29 - SupportoVittima2 : Meglio secchia che merda &#129335;‍♀"
B_2,117,"‎24 / 04 / 18 , 17 : 30 - SupportoBullo1 : Si ma lei ti ha detto tutte e 2"
B_2,118,"‎24 / 04 / 18 , 17 : 30 - Bullo1 : Per quanto sei cessa credevo che ti cagassi in bocca"
B_2,119,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Sta zitta che ogni volta che mi tocchi mi sporchi"
B_2,120,"‎24 / 04 / 18 , 17 : 31 - SupportoVittima2 : Cago in bocca a te bidone"
B_2,121,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo2 : Bidone sarai te"
B_2,122,"‎24 / 04 / 18 , 17 : 31 - SupportoBullo1 : Meglio essere bidoni che secchioni"
B_2,123,"‎24 / 04 / 18 , 17 : 32 - SupportoVittima2 : Non penso proprio"
B_2,124,"‎24 / 04 / 18 , 17 : 32 - SupportoBullo1 : Io credo di si"
B_2,125,"‎24 / 04 / 18 , 17 : 32 - Bullo1 : Dai raga poveri bimbi"
B_2,126,"‎24 / 04 / 18 , 17 : 32 - SupportoBullo2 : Pure il penso proprio di sì"
B_2,127,"‎24 / 04 / 18 , 17 : 33 - SupportoBullo1 : &#128514; &#128514;"
B_2,128,"‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : Non sapete niente . Rischiate l'anno per fumare . ."
B_2,129,"‎24 / 04 / 18 , 17 : 33 - SupportoBullo1 : &#129299;"
B_2,130,"‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : Mi fate ridere giuro"
B_2,131,"‎24 / 04 / 18 , 17 : 33 - SupportoBullo1 : Anche tua noi"
B_2,132,"‎24 / 04 / 18 , 17 : 33 - Bullo1 : Si ok ma tu nel tuo dizionario hai solo queste parole"
B_2,133,"‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : Impara a scrivere ."
B_2,134,"‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : Poi ne parliamo"
B_2,135,"‎24 / 04 / 18 , 17 : 33 - SupportoVittima2 : Sará &#129335;‍♀"
B_2,136,"‎24 / 04 / 18 , 17 : 34 - Bullo1 : Si dai che ho da fare"
B_2,137,"‎24 / 04 / 18 , 17 : 34 - SupportoVittima2 : Vai a fumare vah"
B_2,138,"‎24 / 04 / 18 , 17 : 35 - SupportoBullo1 : Certo ! !"
B_2,139,"‎24 / 04 / 18 , 17 : 35 - SupportoBullo1 : Sempre"
B_2,140,"‎24 / 04 / 18 , 17 : 35 - SupportoBullo2 : Ma stai zitta che almeno lui fa qualcosa non come te che stai tutto il giorno a studiare"
B_2,141,"‎24 / 04 / 18 , 17 : 35 - SupportoVittima2 : Vai pure tu"
B_2,142,"‎24 / 04 / 18 , 17 : 35 - SupportoVittima2 : Non lasciatelo solo"
B_2,143,"‎24 / 04 / 18 , 17 : 35 - SupportoVittima2 : O pianhe"
B_2,144,"‎24 / 04 / 18 , 17 : 35 - SupportoVittima2 : *piange"
B_2,145,"‎24 / 04 / 18 , 17 : 35 - SupportoVittima2 : Meglio studiare che rovinarsi la vita !"
B_2,146,"‎24 / 04 / 18 , 17 : 35 - SupportoBullo1 : Che simpatica"
B_2,147,"‎24 / 04 / 18 , 17 : 36 - SupportoVittima2 : Come te tesoro !"
B_2,148,"‎24 / 04 / 18 , 17 : 36 - SupportoBullo1 : Sembri un registratore rotto ! !"
B_2,149,"‎24 / 04 / 18 , 17 : 36 - SupportoVittima2 : Siete simpatici come dei calli sotto i piedi ."
B_2,150,"‎24 / 04 / 18 , 17 : 36 - SupportoVittima2 : E inutili come i rotoli di carta igienica finita"
B_2,151,"‎24 / 04 / 18 , 17 : 36 - SupportoBullo1 : È tu come una buffa sulla mano"
B_2,152,"‎24 / 04 / 18 , 17 : 37 - SupportoVittima2 : Scusa se ti infastidisco"
B_2,153,"‎24 / 04 / 18 , 17 : 37 - SupportoBullo1 : Hai finito di copiare le battute da internet ! !"
B_2,154,"‎24 / 04 / 18 , 17 : 37 - SupportoVittima2 : Non era nel mio voleree &#128514;"
B_2,155,"‎24 / 04 / 18 , 17 : 37 - SupportoVittima2 : Non le copio da internet"
B_2,156,"‎24 / 04 / 18 , 17 : 37 - SupportoBullo1 : Sisi"
B_2,157,"‎24 / 04 / 18 , 17 : 37 - SupportoVittima2 : Tu seu copiata da internet"
B_2,158,"‎24 / 04 / 18 , 17 : 38 - Bullo1 : Sì sono tossico E infatti sono dipendente da tua madre"
B_2,159,"‎24 / 04 / 18 , 17 : 38 - SupportoVittima2 : Mia madre punta in alto . Non alle merda nel sottosuolo"
B_2,160,"‎24 / 04 / 18 , 17 : 39 - SupportoBullo1 : &#128514; &#128514;che ridere"
B_2,161,"‎24 / 04 / 18 , 17 : 39 - Bullo1 : Sì tua madre si mette in ginocchio poi punta in alto con le mani per prendermi le palle"
B_2,162,"‎24 / 04 / 18 , 17 : 40 - SupportoVittima2 : Quelle che non hai"
B_2,163,"‎24 / 04 / 18 , 17 : 40 - SupportoVittima2 : Le palle tessorooo"
B_2,164,"‎24 / 04 / 18 , 17 : 40 - SupportoBullo1 : Che ne sai tu"
B_2,165,"‎24 / 04 / 18 , 17 : 42 - SupportoVittima2 : Basta chiedere a tua mamma ."
B_2,166,"‎24 / 04 / 18 , 17 : 43 - SupportoBullo1 : Cmq resta il fatto che Vittima è uno spione"
B_2,167,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Non lo è !"
B_2,168,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Lasciatelo stare ."
B_2,169,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Ha fatto la cosa giusta"
B_2,170,"‎24 / 04 / 18 , 17 : 43 - SupportoVittima2 : Ve lo siete meritato"
B_2,171,"‎24 / 04 / 18 , 18 : 51 - Vittima : Ma cosa volete da me ?"
B_2,172,"‎24 / 04 / 18 , 18 : 51 - Vittima : Ho solo detto quello che ho visto . Non voglio mica passarci io per le cose che fanno gli altri ! ! ! !"
B_2,173,"‎24 / 04 / 18 , 18 : 52 - SupportoVittima2 : Esatto"
B_2,174,"‎24 / 04 / 18 , 18 : 56 - SupportoVittima1 : Infatti non rompete tossici . . ."
B_2,175,"‎24 / 04 / 18 , 20 : 09 - SupportoBullo1 : Ma state zitti secchi / bidoni"
B_2,176,"‎24 / 04 / 18 , 20 : 10 - SupportoVittima2 : Ma chiudi la bocca tacchino"
B_2,177,"‎24 / 04 / 18 , 20 : 11 - SupportoBullo1 : Sono una femmina &#129299; &#129299;"
B_2,178,"‎24 / 04 / 18 , 20 : 11 - SupportoVittima2 : Tacchinaaa"
B_2,179,"‎24 / 04 / 18 , 20 : 12 - SupportoBullo1 : Studi tanto e non sai neanche capire la differenza tra maschi e femmine ! !"
B_2,180,"‎24 / 04 / 18 , 20 : 13 - SupportoVittima2 : Ma chiudi la boccaa"
B_2,181,"‎24 / 04 / 18 , 20 : 14 - SupportoVittima1 : Basta ragazzi ! Lui si sentiva moralmente di fare ciò che ha fatto e basta"
B_2,182,"‎24 / 04 / 18 , 20 : 14 - SupportoVittima2 : Esattoo"
B_2,183,"‎24 / 04 / 18 , 20 : 14 - SupportoVittima1 : Moralmente in dovere *"
B_2,184,"‎24 / 04 / 18 , 20 : 36 - SupportoBullo1 : Ma dai state zitti"
B_2,185,"‎24 / 04 / 18 , 20 : 46 - SupportoBullo2 : Esatto state zitti"
B_2,186,"‎24 / 04 / 18 , 20 : 47 - Bullo1 : Raga se vi intromette peggio per VOI perche pocchio voi e anche lui quindi"
B_2,187,"‎24 / 04 / 18 , 20 : 48 - Bullo1 : Questa vasta scelta di diffonderlo è come la vostra vita cioè inutile"
B_2,188,"‎24 / 04 / 18 , 20 : 48 - SupportoBullo1 : E noi siamo con lui"
B_2,189,"‎24 / 04 / 18 , 20 : 49 - SupportoBullo1 : Quindi siamo in tre conto tre babbuini"
B_2,190,"‎24 / 04 / 18 , 21 : 02 - SupportoVittima2 : Babbuina sarai tu"
B_2,191,"‎24 / 04 / 18 , 21 : 03 - Bullo1 : Che bambini che siete"
B_2,192,"‎24 / 04 / 18 , 21 : 03 - Bullo1 : Anzi specchio riflesso"
B_2,193,"‎24 / 04 / 18 , 21 : 03 - Bullo1 : Ma crescete"
B_2,194,"‎24 / 04 / 18 , 21 : 03 - SupportoVittima2 : Ma chiuditi la bocca"
B_2,195,"‎24 / 04 / 18 , 21 : 03 - Bullo1 : Se no"
B_2,196,"‎24 / 04 / 18 , 21 : 06 - SupportoVittima2 : Se hai qualche problema vieni pure a dirmelo"
B_2,197,"‎24 / 04 / 18 , 21 : 07 - SupportoVittima2 : Non mi fai paura"
B_2,198,"‎24 / 04 / 18 , 21 : 09 - SupportoBullo1 : Vediamo giovedì a scuola"
B_2,199,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : Perfetto ."
B_2,200,"‎24 / 04 / 18 , 21 : 14 - SupportoVittima2 : Se aver problemi venite a dirmelo . Non mascondetevi dietro ad uno schermo"
B_2,201,"‎24 / 04 / 18 , 21 : 19 - Vittima : io non vi capisco , anche voi avreste fatto lo stesso"
B_2,202,"‎24 / 04 / 18 , 21 : 20 - Bullo1 : Sono affari nostri di cosa facciamo però tu hai sbagliato ed ci saranno dell brutte conssenguemze"
B_2,203,"‎24 / 04 / 18 , 21 : 20 - Vittima : mi stai minacciando ?"
B_2,204,"‎24 / 04 / 18 , 21 : 21 - Bullo1 : No"
B_2,205,"‎24 / 04 / 18 , 21 : 21 - Bullo1 : Sto solo dicendo che ci saranno delle conseguenze"
B_2,206,"‎24 / 04 / 18 , 21 : 22 - SupportoVittima2 : Ma sentilo"
B_2,207,"‎24 / 04 / 18 , 21 : 24 - Vittima : Ho capito che aria tira ."
B_2,208,"‎24 / 04 / 18 , 21 : 24 - Vittima : Vado a mangiare e provo a tornare dopo per vedere se qualcuno si è calmato !"
B_2,209,"‎24 / 04 / 18 , 21 : 24 - SupportoVittima2 : Speriamo ."
B_2,210,"‎24 / 04 / 18 , 21 : 24 - SupportoVittima2 : Non li sopporto più ."
B_2,211,"‎25 / 04 / 18 , 10 : 30 - SupportoBullo1 : Neanche noi sopportiamo più voi"
B_2,212,"‎25 / 04 / 18 , 10 : 37 - Bullo1 : Ma tranquilla tanto da domani non ci daranno piu fastidio"
B_2,213,"‎25 / 04 / 18 , 10 : 37 - SupportoVittima1 : Ma stai zitta , nessuno ti ha chiamato"
B_2,214,"‎25 / 04 / 18 , 10 : 37 - SupportoVittima1 : Aspetta e spera"
B_2,215,"‎25 / 04 / 18 , 10 : 38 - SupportoVittima2 : Prega solo che non ti veda in classe"
B_2,216,"‎25 / 04 / 18 , 10 : 38 - Bullo1 : Ah"
B_2,217,"‎25 / 04 / 18 , 10 : 38 - SupportoBullo1 : Ha perché se no ?"
B_2,218,"‎25 / 04 / 18 , 10 : 38 - Bullo1 : Mi fai ridere"
B_2,219,"‎25 / 04 / 18 , 10 : 38 - Bullo1 : Soprattutto quando ti guardo in faccia"
B_2,220,"‎25 / 04 / 18 , 10 : 38 - SupportoVittima2 : Chiuditi la bocca Bullo1"
B_2,221,"‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Non mi fate paura"
B_2,222,"‎25 / 04 / 18 , 10 : 39 - Bullo1 : Però al inizio mi sono spaventato a vederti ma poi ci ho fatto l abitudine"
B_2,223,"‎25 / 04 / 18 , 10 : 39 - SupportoVittima2 : Ma stai zitto scimmione"
B_2,224,"‎25 / 04 / 18 , 10 : 40 - Bullo1 : Bau bau"
B_2,225,"‎25 / 04 / 18 , 10 : 40 - SupportoVittima2 : Bau bau lo fa tua mamma"
B_2,226,"‎25 / 04 / 18 , 10 : 40 - Bullo1 : Eh sai com è non so abbaiare per farmi comprendere"
B_2,227,"‎25 / 04 / 18 , 13 : 29 - SupportoBullo1 : &#128514; &#129299;fate solo ridere"
B_2,228,"‎25 / 04 / 18 , 13 : 30 - SupportoVittima1 : Meglio far ridere che terrorizzare le persone con la vostra faccia"
B_2,229,"‎25 / 04 / 18 , 13 : 32 - SupportoBullo1 : Hahaha peccato che la nostra faccia ha davanti uno specchio !"
B_2,230,"‎25 / 04 / 18 , 13 : 51 - SupportoVittima2 : Non ha uno specchio . Perché appena ti vede lo specchio si rompe ."
B_2,231,"‎25 / 04 / 18 , 13 : 52 - Bullo1 : Ma non avete qualcos altro da fare apparte rompere a noi"
B_2,232,"‎25 / 04 / 18 , 13 : 52 - SupportoVittima2 : Sei tu che hai iniziato a scrivere . ."
B_2,233,"‎25 / 04 / 18 , 13 : 53 - Bullo1 : E"
B_2,234,"‎25 / 04 / 18 , 13 : 54 - SupportoVittima1 : Sei tu che hai iniziato a rompere . . . la coerenza dove è andata ?"
B_2,235,"‎25 / 04 / 18 , 13 : 55 - SupportoVittima2 : Non la ha la coerenzaaa"
B_2,236,"‎25 / 04 / 18 , 13 : 59 - SupportoVittima1 : Eh già"
B_2,237,"‎25 / 04 / 18 , 19 : 40 - SupportoBullo1 : Cmq Vittima è veramente un ignorante perché non sa cosa gli accadrà domani"
B_2,238,"‎25 / 04 / 18 , 19 : 40 - SupportoVittima1 : Ma se manco sai il suo nome dio santo"
B_2,239,"‎25 / 04 / 18 , 19 : 40 - SupportoVittima2 : Esatti"
B_2,240,"‎25 / 04 / 18 , 19 : 41 - SupportoVittima2 : Si chiama Vittima"
B_2,241,"‎25 / 04 / 18 , 19 : 41 - SupportoBullo1 : Scusa se il traduttore mi corregge i nomi ! !"
B_2,242,"‎25 / 04 / 18 , 19 : 42 - SupportoVittima1 : Voi domani a Vittima non fate niente"
B_2,243,"‎25 / 04 / 18 , 19 : 42 - SupportoBullo1 : Vediamo . . . ."
B_2,244,"‎25 / 04 / 18 , 19 : 42 - SupportoVittima2 : Se provi a toccarlo ci penso io ."
B_2,245,"‎25 / 04 / 18 , 19 : 42 - SupportoVittima1 : Già rischiate l ’ anno volete mettervi nei guai ancora"
B_2,246,"‎25 / 04 / 18 , 19 : 42 - SupportoVittima2 : Esatto"
B_2,247,"‎25 / 04 / 18 , 19 : 43 - SupportoVittima1 : Non avete le palle di farlo"
B_2,248,"‎25 / 04 / 18 , 19 : 43 - SupportoVittima1 : Parlate ma non agite"
B_2,249,"‎25 / 04 / 18 , 19 : 46 - SupportoVittima2 : Non avete le palle"
B_2,250,"‎25 / 04 / 18 , 19 : 46 - SupportoVittima2 : Facile parlare da dietro uno schermo"
B_2,251,"‎25 / 04 / 18 , 19 : 46 - SupportoBullo1 : Ok allora vediamo domani"
B_2,252,"‎25 / 04 / 18 , 19 : 46 - SupportoVittima1 : Eh già"
B_2,253,"‎25 / 04 / 18 , 19 : 47 - SupportoVittima2 : Ci vediamo domani"
B_2,254,"‎25 / 04 / 18 , 19 : 47 - SupportoVittima1 : E cosa avete intenzione di fare ?"
B_2,255,"‎25 / 04 / 18 , 19 : 47 - SupportoVittima2 : Voglio proprio vedere cosa fate ahahahahah"
B_2,256,"‎25 / 04 / 18 , 19 : 47 - SupportoBullo1 : Sorpresa . . ."
B_2,257,"‎25 / 04 / 18 , 19 : 47 - Bullo1 : Giocare a calcio"
B_2,258,"‎25 / 04 / 18 , 19 : 47 - Bullo1 : E suonare"
B_2,259,"‎25 / 04 / 18 , 19 : 49 - SupportoVittima2 : Io gioco a calcio con la tua testa se non lo lasciate stare ."
B_2,260,"‎25 / 04 / 18 , 19 : 49 - SupportoVittima1 : Se foste stati al posto suo l ’ avreste fatto anche voi quindi chiudete quella cazzo di bocca"
B_2,261,"‎25 / 04 / 18 , 19 : 50 - Bullo1 : Lo so . che lo fai hai preso da tua madre se giochi come le da vestita immagina dopo"
B_2,262,"‎25 / 04 / 18 , 19 : 50 - SupportoBullo1 : Non direi proprio"
B_2,263,"‎25 / 04 / 18 , 19 : 51 - Bullo1 : Se uno è piu grosso nom credo"
B_2,264,"‎25 / 04 / 18 , 19 : 56 - SupportoBullo1 : Esatto e soprattutto se sono in tre"
B_2,265,"‎25 / 04 / 18 , 19 : 56 - Bullo1 : In 4 non dimendicare Bullo2"
B_2,266,"‎25 / 04 / 18 , 19 : 57 - SupportoBullo1 : Tu Vittima non dici niente è . . . . hai paura &#129299;"
