File,SentenceNumber,Sentence
D_2,69,"‎27 / 04 / 18 , 14 : 45 -Bullo1:  Hahahhaha"
D_2,70,"‎27 / 04 / 18 , 14 : 45 - Bullo1 : NON LO LASCIAMO STARE"
D_2,71,"‎27 / 04 / 18 , 14 : 45 - SupportoBullo2 : Seconde ha paura ahahah"
D_2,72,"‎27 / 04 / 18 , 14 : 46 - Bullo1 : Non lasceremo stare nemmeno te se continui"
D_2,73,"‎27 / 04 / 18 , 14 : 47 - SupportoVittima1 : Stiamo parlado noi due cosa c ’ entra mi mamma"
D_2,74,"‎27 / 04 / 18 , 14 : 47 - Bullo1 : Impara l'italiano"
D_2,75,"‎27 / 04 / 18 , 14 : 47 - Bullo1 : E tu bamboccio impara a fare i musical . ly e ginnastica hahaha"
D_2,76,"‎27 / 04 / 18 , 14 : 48 - SupportoVittima1 : Lo so già"
D_2,77,"‎27 / 04 / 18 , 14 : 48 - Bullo1 : Non mi pare"
D_2,78,"‎27 / 04 / 18 , 14 : 49 - Bullo1 : Parlado , è questo l'italiano che sai ? Hahhaha"
D_2,79,"‎27 / 04 / 18 , 14 : 49 - SupportoVittima1 : Si"
D_2,80,"‎27 / 04 / 18 , 14 : 49 - Bullo1 : Allora imparalo meglio"
D_2,81,"‎27 / 04 / 18 , 14 : 49 - SupportoVittima1 : È questo che mi insegnano a scuola"
D_2,82,"‎27 / 04 / 18 , 14 : 50 - Bullo1 : Mi sa che non ascolti"
D_2,83,"‎27 / 04 / 18 , 14 : 50 - SupportoVittima1 : Ma basta lasciatelo stare ! ! &#128548;"
D_2,84,"‎27 / 04 / 18 , 14 : 50 - Bullo1 : O ma lo capisci che non lo lasciamo stare ?"
D_2,85,"‎27 / 04 / 18 , 14 : 51 - Bullo1 : Bambocci"
D_2,86,"‎27 / 04 / 18 , 14 : 51 - Bullo1 : Dai vai a giocare con le bambole"
D_2,87,"‎27 / 04 / 18 , 14 : 51 - SupportoVittima1 : No non lo capisco e voi non capite che dovete lasciare stare Vittima"
D_2,88,"‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : Non le ho non sono così bambina come voi"
D_2,89,"‎27 / 04 / 18 , 14 : 52 - Bullo1 : Allora sarà meglio che lo capisci"
D_2,90,"‎27 / 04 / 18 , 14 : 52 - Bullo1 : Puahahhaha"
D_2,91,"‎27 / 04 / 18 , 14 : 52 - SupportoVittima1 : E anche per voi sarà meglio che lo capiate"
D_2,92,"‎27 / 04 / 18 , 14 : 52 - Bullo1 : Sennò ?"
D_2,93,"‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Sennò sarete nei guai"
D_2,94,"‎27 / 04 / 18 , 14 : 53 - Bullo1 : Zitta oca"
D_2,95,"‎27 / 04 / 18 , 14 : 53 - Bullo1 : Nei guai ci andrai tu"
D_2,96,"‎27 / 04 / 18 , 14 : 53 - SupportoVittima1 : Oca lo dici a qualcun altro ma non a me"
D_2,97,"‎27 / 04 / 18 , 14 : 54 - SupportoVittima1 : No pk siete voi che fate i bulli"
D_2,98,"‎27 / 04 / 18 , 14 : 55 - Bullo1 : Invece lo dico a te ! &#128524;"
D_2,99,"‎27 / 04 / 18 , 14 : 55 - Bullo1 : Gallina"
D_2,100,"‎27 / 04 / 18 , 14 : 55 - SupportoVittima1 : Ok allora sarete nei guai tutti quanti"
D_2,101,"‎27 / 04 / 18 , 14 : 57 - Bullo1 : Ti ci metto io nei guai !"
D_2,102,"‎27 / 04 / 18 , 15 : 00 - SupportoBullo1 : SupportoVittima1 stai zitta ! Questa volta non hai voce in capitolo . . . hai visto il suo musical . ly ? È un ciccione di merda nient ’ altro"
D_2,103,"‎27 / 04 / 18 , 15 : 01 - Bullo1 : &#128079; &#128079; &#128079;"
D_2,104,"‎27 / 04 / 18 , 15 : 01 - SupportoVittima1 : Sapete solamente insultare la gente pk siete invidiose tutto qua"
D_2,105,"‎27 / 04 / 18 , 15 : 02 - SupportoBullo1 : Invidiosa ? io ? di quel ciccione ? non credo proprio"
D_2,106,"‎27 / 04 / 18 , 15 : 02 - Bullo1 : Invidiosi di che ?"
D_2,107,"‎27 / 04 / 18 , 15 : 02 - Bullo1 : Di avere tanta ciccia ?"
D_2,108,"‎27 / 04 / 18 , 15 : 02 - Bullo1 : Ma no grazie hahahha"
D_2,109,"‎27 / 04 / 18 , 15 : 03 - SupportoVittima1 : Sapete solamente dire così"
D_2,110,"‎27 / 04 / 18 , 15 : 03 - SupportoBullo2 : Certo certo . ."
D_2,111,"‎27 / 04 / 18 , 15 : 03 - SupportoBullo2 : Credici"
D_2,112,"‎27 / 04 / 18 , 15 : 04 - SupportoVittima1 : Okay &#128169;"
D_2,113,"‎27 / 04 / 18 , 15 : 05 - Bullo1 : Tu nemmeno quello"
D_2,114,"‎27 / 04 / 18 , 15 : 16 - SupportoVittima2 : Ma lasciateli in pace che almeno lui è bravo a scuola"
D_2,115,"‎27 / 04 / 18 , 15 : 17 - Bullo1 : Pure tu adesso ?"
D_2,116,"‎27 / 04 / 18 , 15 : 17 - Bullo1 : Zitta oca"
D_2,117,"‎27 / 04 / 18 , 15 : 19 - SupportoVittima2 : Oca sarai tu"
D_2,118,"‎27 / 04 / 18 , 15 : 28 - Bullo1 : Ma tu"
D_2,119,"‎27 / 04 / 18 , 17 : 30 - Vittima : io posto quello che mi pare , ma chi credete di essere"
D_2,120,"‎27 / 04 / 18 , 17 : 38 - Bullo1 : Ti stiamo dando dei consigli &#129335;‍♀"
D_2,121,"‎27 / 04 / 18 , 17 : 48 - SupportoBullo2 : Esatto"
D_2,122,"‎27 / 04 / 18 , 18 : 01 - Vittima : Grazie !"
D_2,123,"‎27 / 04 / 18 , 18 : 02 - Bullo1 : Prego"
D_2,124,"‎27 / 04 / 18 , 19 : 05 - SupportoVittima2 : Vittima lasciale stare sono solo invidiose per i tuoi voti e quindi vanno a cercare l unico tuo difetto"
D_2,125,"‎27 / 04 / 18 , 19 : 06 - SupportoBullo2 : Credici credici ahah"
D_2,126,"‎27 / 04 / 18 , 19 : 07 - SupportoVittima2 : Infatti io ci credo eccome"
D_2,127,"‎27 / 04 / 18 , 19 : 10 - SupportoBullo2 : Sarà pur bravo a scuola ma nel fare i musical . ly fa proprio cagare ahahaha"
D_2,128,"‎27 / 04 / 18 , 19 : 10 - SupportoVittima2 : E con questo ? È l' unica cosa che non sa fare !"
D_2,129,"‎27 / 04 / 18 , 19 : 14 - Bullo1 : Non sa fare nemmeno ginnastica , sembra un bisonte quando corre !"
D_2,130,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : L ’ unica cosa che non sa fare ? C ’ è una lista lunga 3 km di tutti i suoi difetti tra cui musical . ly e ginnastica"
D_2,131,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : Eh già"
D_2,132,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo2 : &#128514;ahahahah vero"
D_2,133,"‎27 / 04 / 18 , 19 : 16 - SupportoVittima2 : Dai cos'è che non sa fare aparre ginnastica e i musically"
D_2,134,"‎27 / 04 / 18 , 19 : 16 - SupportoBullo2 : Non sa farsi i cavoli suoi . ."
D_2,135,"‎27 / 04 / 18 , 19 : 16 - SupportoBullo1 : Ecco"
D_2,136,"‎27 / 04 / 18 , 19 : 16 - SupportoVittima2 : Perché cos'è che ha detto di male ?"
D_2,137,"‎27 / 04 / 18 , 19 : 16 - SupportoBullo2 : Non ti importa"
D_2,138,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Resta il fatto che è un Elefante &#128514;"
D_2,139,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo1 : È già abbastanza che esiste . . ."
D_2,140,"‎27 / 04 / 18 , 19 : 17 - SupportoVittima2 : Si che mi importa"
D_2,141,"‎27 / 04 / 18 , 19 : 17 - SupportoVittima2 : Ma stai tranquilla e zitta"
D_2,142,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Tu stai zitta"
D_2,143,"‎27 / 04 / 18 , 19 : 17 - Bullo1 : Zitta tu"
D_2,144,"‎27 / 04 / 18 , 19 : 18 - SupportoVittima2 : Non spreco parole per voi"
D_2,145,"‎27 / 04 / 18 , 19 : 18 - SupportoBullo2 : Ahah sono io che spreco parole per lui ahah"
D_2,146,"‎27 / 04 / 18 , 19 : 18 - Bullo1 : Nessuno ti ha chiesto nulla infatti &#129335;‍♀"
D_2,147,"‎27 / 04 / 18 , 19 : 19 - SupportoVittima2 : Nessuna ti ha detto di farlo"
D_2,148,"‎27 / 04 / 18 , 19 : 19 - Bullo1 : Lei può parlare tu no"
D_2,149,"‎27 / 04 / 18 , 19 : 19 - SupportoBullo2 : Esatto &#128524;"
D_2,150,"‎27 / 04 / 18 , 19 : 20 - SupportoVittima2 : Ti ho detto che non spreco parole per te &#129296; &#129296;"
D_2,151,"‎27 / 04 / 18 , 19 : 20 - SupportoBullo2 : Allora smettila di parlare tesoro !"
D_2,152,"‎27 / 04 / 18 , 19 : 20 - Bullo1 : Allora chiudi il becco"
D_2,153,"‎27 / 04 / 18 , 19 : 21 - SupportoBullo2 : Già ahahah"
D_2,154,"‎27 / 04 / 18 , 19 : 24 - SupportoVittima2 : Allora stai zitta"
D_2,155,"‎27 / 04 / 18 , 19 : 24 - SupportoBullo2 : Stai zitta tu"
D_2,156,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Stai zitta tu che dici tanto di sprecare parole con noi ."
D_2,157,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Chiudi la bocca ."
D_2,158,"‎27 / 04 / 18 , 19 : 28 - SupportoBullo2 : Proprio così . &#128588;"
D_2,159,"‎28 / 04 / 18 , 16 : 21 - Bullo1 : Hai imparato a fare i musical . ly ?"
D_2,160,"‎28 / 04 / 18 , 16 : 21 - Bullo1 : Ahahahahah"
D_2,161,"‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : Mah non credo proprio"
D_2,162,"‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : Hahaha"
D_2,163,"‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : È ancora un elefante"
D_2,164,"‎28 / 04 / 18 , 16 : 22 - Bullo1 : Dimagrisci elefante"
D_2,165,"‎28 / 04 / 18 , 16 : 22 - SupportoBullo2 : Ahahah ridooo"
D_2,166,"‎28 / 04 / 18 , 16 : 23 - SupportoBullo2 : Ma ancor peggio a ginnastica ! Vedremo a scuola cosa farà ahah"
D_2,167,"‎28 / 04 / 18 , 16 : 25 - Bullo1 : Iscriviti in palestra invece che perdere tempo a studiare !"
D_2,168,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo2 : Esatto ahah"
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah"
D_2,170,"‎28 / 04 / 18 , 16 : 26 - Bullo1 : Appena vedo il cesso mi viene in mente Vittima hahaha"
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?"
D_2,172,"‎28 / 04 / 18 , 18 : 37 - SupportoVittima1 : Esatto"
D_2,173,"‎28 / 04 / 18 , 18 : 46 - Bullo1 : Chi vi ha chiesto cosa ?"
D_2,174,"‎28 / 04 / 18 , 18 : 57 - SupportoVittima2 : Voi"
D_2,175,"‎28 / 04 / 18 , 18 : 57 - SupportoBullo2 : Ma stai zitta"
D_2,176,"‎28 / 04 / 18 , 18 : 58 - SupportoVittima2 : Ci provocate"
D_2,177,"‎28 / 04 / 18 , 18 : 58 - SupportoBullo2 : Chiudi la bocca"
D_2,178,"‎28 / 04 / 18 , 18 : 59 - SupportoVittima2 : Sisi sposta la concentrazione su di me visto che sai che con Vittima non hai ragione"
D_2,179,"‎28 / 04 / 18 , 19 : 01 - SupportoBullo2 : Ahah quel bidone ha ragione ? Pff"
D_2,180,"‎28 / 04 / 18 , 19 : 13 - SupportoVittima2 : Direi di sì"
D_2,181,"‎28 / 04 / 18 , 19 : 14 - SupportoBullo2 : Ma proprio no ahah"
D_2,182,"‎28 / 04 / 18 , 19 : 25 - Vittima : Sarete bravi voi . Ho fatto vedere il video ai miei amici ( AMICI VERI ! ! ! ) e a loro è piaciuto !"
D_2,183,"‎28 / 04 / 18 , 19 : 25 - Bullo1 : Evidentemente non ci vedono bene hahahha"
D_2,184,"‎28 / 04 / 18 , 19 : 27 - Vittima : Beh , sempre meglio che persone che non hanno niente da fare e passano il tempo a frugare su musically . . ."
D_2,185,"‎28 / 04 / 18 , 19 : 27 - SupportoVittima2 : Ma proprio si ahah"
D_2,186,"‎28 / 04 / 18 , 19 : 28 - Bullo1 : L'ho trovato per caso ."
D_2,187,"‎28 / 04 / 18 , 19 : 28 - Bullo1 : È stato il caso più brutto della mia vita ."
D_2,188,"‎28 / 04 / 18 , 19 : 28 - SupportoVittima2 : Sisi di che ti interessava ! ! !"
D_2,189,"‎28 / 04 / 18 , 19 : 29 - Bullo1 : Non mi interessa un grassone di merda"
D_2,190,"‎28 / 04 / 18 , 19 : 41 - SupportoVittima2 : Allora se non ti interessava non dovevi neanche commentare il suo musically"
D_2,191,"‎28 / 04 / 18 , 19 : 42 - Bullo1 : Faccio quello che voglio ."
D_2,192,"‎28 / 04 / 18 , 19 : 44 - SupportoVittima2 : Si ma ti prendi in giro da sola"
D_2,193,"‎28 / 04 / 18 , 19 : 44 - SupportoVittima2 : &#128514; &#128514;"
D_2,194,"‎28 / 04 / 18 , 19 : 44 - Bullo1 : Cazzo ridi ?"
D_2,195,"‎28 / 04 / 18 , 19 : 44 - SupportoVittima2 : &#128514;"
D_2,196,"‎28 / 04 / 18 , 19 : 45 - Bullo1 : Cazzo ridi ?"
D_2,197,"‎28 / 04 / 18 , 19 : 46 - SupportoVittima2 : Meglio ridere che piangere tesò"
D_2,198,"‎28 / 04 / 18 , 19 : 47 - Bullo1 : Vittima è quelli che piange ."
D_2,199,"‎28 / 04 / 18 , 19 : 47 - SupportoVittima2 : E questo cosa c'entra ?"
D_2,200,"‎28 / 04 / 18 , 20 : 21 - Bullo1 : Centra"
D_2,201,"‎28 / 04 / 18 , 20 : 55 - SupportoVittima2 : No non c'entra proprio niente"
D_2,202,"‎28 / 04 / 18 , 20 : 55 - SupportoVittima2 : Ti stai arrampicando sugli specchi bella"
D_2,203,"‎28 / 04 / 18 , 21 : 03 - Bullo1 : Non mi sto arrampicano da nessuna parte sei che ti attacchi alle palle"
D_2,204,"‎29 / 04 / 18 , 11 : 55 - SupportoVittima2 : &#128078;fai solo ridere"
D_2,205,"‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Ridi ridi che poi mercoledì piangerai"
D_2,206,"‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Goditi questi giorni"
D_2,207,"‎29 / 04 / 18 , 12 : 00 - SupportoVittima2 : Parli proprio tu comunque non è questo il punto"
D_2,208,"‎29 / 04 / 18 , 12 : 02 - SupportoBullo2 : Chiudi la bocca"
D_2,209,"‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : SupportoVittima2 tappati quella cazzo di bocca"
D_2,210,"‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : Sul serio difendi quel bisonte ?"
D_2,211,"‎29 / 04 / 18 , 13 : 07 - SupportoVittima2 : Si"
D_2,212,"‎29 / 04 / 18 , 14 : 27 - Bullo1 : Mi fai ridere hahahhaa"
D_2,213,"‎01 / 05 / 18 , 10 : 47 - SupportoVittima2 : No sono io quella che ride per quelli che dite voi"
D_2,214,"‎01 / 05 / 18 , 10 : 48 - SupportoBullo1 : Quello*"
D_2,215,"‎01 / 05 / 18 , 10 : 48 - SupportoBullo1 : Impara a scrivere"
