File,SentenceNumber,Sentence,EntityType,Role,Sarcasm,Non-Offensive
D_2,131,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo1 : Eh già",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,132,"‎27 / 04 / 18 , 19 : 15 - SupportoBullo2 : 😂ahahahah vero",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,136,"‎27 / 04 / 18 , 19 : 16 - SupportoVittima2 : Perché cos'è che ha detto di male ?",Defense,Bystander_defender,False,False
D_2,138,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Resta il fatto che è un Elefante 😂",Insult-BodyShame,Bystander_assistant,False,False
D_2,139,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo1 : È già abbastanza che esiste . . .",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,141,"‎27 / 04 / 18 , 19 : 17 - SupportoVittima2 : Ma stai tranquilla e zitta",Curse_or_Exclusion,Bystander_defender,False,False
D_2,142,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Tu stai zitta",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,143,"‎27 / 04 / 18 , 19 : 17 - Bullo1 : Zitta tu",Curse_or_Exclusion,Harasser,False,False
D_2,144,"‎27 / 04 / 18 , 19 : 18 - SupportoVittima2 : Non spreco parole per voi",Defense,Bystander_defender,False,False
D_2,146,"‎27 / 04 / 18 , 19 : 18 - Bullo1 : Nessuno ti ha chiesto nulla infatti 🤷‍♀",Curse_or_Exclusion,Harasser,False,False
D_2,148,"‎27 / 04 / 18 , 19 : 19 - Bullo1 : Lei può parlare tu no",Curse_or_Exclusion,Harasser,False,False
D_2,149,"‎27 / 04 / 18 , 19 : 19 - SupportoBullo2 : Esatto 😌",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,150,"‎27 / 04 / 18 , 19 : 20 - SupportoVittima2 : Ti ho detto che non spreco parole per te 🤐 🤐",Defense,Bystander_defender,False,False
D_2,151,"‎27 / 04 / 18 , 19 : 20 - SupportoBullo2 : Allora smettila di parlare tesoro !",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,152,"‎27 / 04 / 18 , 19 : 20 - Bullo1 : Allora chiudi il becco",Curse_or_Exclusion,Harasser,False,False
D_2,153,"‎27 / 04 / 18 , 19 : 21 - SupportoBullo2 : Già ahahah",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,154,"‎27 / 04 / 18 , 19 : 24 - SupportoVittima2 : Allora stai zitta",Curse_or_Exclusion,Bystander_defender,False,False
D_2,155,"‎27 / 04 / 18 , 19 : 24 - SupportoBullo2 : Stai zitta tu",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,156,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Stai zitta tu che dici tanto di sprecare parole con noi .",Curse_or_Exclusion,Harasser,False,False
D_2,157,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Chiudi la bocca .",Curse_or_Exclusion,Harasser,False,False
D_2,163,"‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : È ancora un elefante",Insult-BodyShame,Bystander_assistant,False,False
D_2,164,"‎28 / 04 / 18 , 16 : 22 - Bullo1 : Dimagrisci elefante",Insult-BodyShame,Harasser,False,False
D_2,165,"‎28 / 04 / 18 , 16 : 22 - SupportoBullo2 : Ahahah ridooo",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,166,"‎28 / 04 / 18 , 16 : 23 - SupportoBullo2 : Ma ancor peggio a ginnastica ! Vedremo a scuola cosa farà ahah",Threat_or_Blackmail,Bystander_assistant,False,False
D_2,167,"‎28 / 04 / 18 , 16 : 25 - Bullo1 : Iscriviti in palestra invece che perdere tempo a studiare !",Insult-BodyShame,Bystander_assistant,False,False
D_2,168,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo2 : Esatto ahah",Encouragement_to_the_Harasser,Harasser,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah",Insult-General_Insult,Bystander_assistant,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah",Insult-BodyShame,Bystander_assistant,False,False
D_2,170,"‎28 / 04 / 18 , 16 : 26 - Bullo1 : Appena vedo il cesso mi viene in mente Vittima hahaha",Insult-BodyShame,Harasser,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?",Defense,Bystander_defender,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?",Insult-General_Insult,Bystander_defender,False,False
D_2,173,"‎28 / 04 / 18 , 18 : 46 - Bullo1 : Chi vi ha chiesto cosa ?",Curse_or_Exclusion,Harasser,False,False
D_2,175,"‎28 / 04 / 18 , 18 : 57 - SupportoBullo2 : Ma stai zitta",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,177,"‎28 / 04 / 18 , 18 : 58 - SupportoBullo2 : Chiudi la bocca",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,178,"‎28 / 04 / 18 , 18 : 59 - SupportoVittima2 : Sisi sposta la concentrazione su di me visto che sai che con Vittima non hai ragione",Defense,Bystander_defender,False,False
D_2,179,"‎28 / 04 / 18 , 19 : 01 - SupportoBullo2 : Ahah quel bidone ha ragione ? Pff",Insult-BodyShame,Bystander_assistant,False,False
D_2,182,"‎28 / 04 / 18 , 19 : 25 - Vittima : Sarete bravi voi . Ho fatto vedere il video ai miei amici ( AMICI VERI ! ! ! ) e a loro è piaciuto !",Defense,Victim,False,False
D_2,183,"‎28 / 04 / 18 , 19 : 25 - Bullo1 : Evidentemente non ci vedono bene hahahha",Insult-Attacking_relatives,Harasser,False,False
D_2,189,"‎28 / 04 / 18 , 19 : 29 - Bullo1 : Non mi interessa un grassone di merda",Insult-BodyShame,Harasser,False,False
D_2,190,"‎28 / 04 / 18 , 19 : 41 - SupportoVittima2 : Allora se non ti interessava non dovevi neanche commentare il suo musically",Defense,Bystander_defender,False,False
D_2,191,"‎28 / 04 / 18 , 19 : 42 - Bullo1 : Faccio quello che voglio .",Defense,Harasser,False,False
D_2,194,"‎28 / 04 / 18 , 19 : 44 - Bullo1 : Cazzo ridi ?",Defense,Harasser,False,False
D_2,196,"‎28 / 04 / 18 , 19 : 45 - Bullo1 : Cazzo ridi ?",Defense,Harasser,False,False
D_2,199,"‎28 / 04 / 18 , 19 : 47 - SupportoVittima2 : E questo cosa c'entra ?",Defense,Bystander_defender,False,False
D_2,202,"‎28 / 04 / 18 , 20 : 55 - SupportoVittima2 : Ti stai arrampicando sugli specchi bella",Other,Bystander_defender,False,False
D_2,203,"‎28 / 04 / 18 , 21 : 03 - Bullo1 : Non mi sto arrampicano da nessuna parte sei che ti attacchi alle palle",Defense,Harasser,False,False
D_2,204,"‎29 / 04 / 18 , 11 : 55 - SupportoVittima2 : 👎fai solo ridere",Insult-General_Insult,Bystander_defender,False,False
D_2,205,"‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Ridi ridi che poi mercoledì piangerai",Threat_or_Blackmail,Bystander_assistant,False,False
D_2,206,"‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Goditi questi giorni",Threat_or_Blackmail,Bystander_assistant,False,False
D_2,208,"‎29 / 04 / 18 , 12 : 02 - SupportoBullo2 : Chiudi la bocca",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,209,"‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : SupportoVittima2 tappati quella cazzo di bocca",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,210,"‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : Sul serio difendi quel bisonte ?",Insult-BodyShame,Bystander_assistant,False,False
