File,SentenceNumber,Sentence,EntityType,Role,Sarcasm,Non-Offensive
A_2,222,"Vittima 🕺 : Non è vero Bullo2 , tu e Bullo1 siete solo dei bulli e la pagherete , insieme a tutti gli altri che vi vengono dietro 💪",Defense,Victim,False,False
A_2,224,Vittima 🕺 : Vedrete,Threat_or_Blackmail,Victim,False,False
A_2,225,Vittima 🕺 : Non offenderete più nessuno ve lo prometto,Threat_or_Blackmail,Victim,False,False
A_2,231,SupportoBullo2 : Si si . . . Inizia a scappare,Threat_or_Blackmail,Bystander_assistant,False,False
A_2,235,Bullo2 : È un no per dirci di nn venire al saggio pk farai schifo,Insult-General_Insult,Harasser,False,False
A_2,242,Bullo2 : Questi siamo noi dopo aver visto il fallimento di Vittima anzi nn il fallimento ma lo schifo,Insult-General_Insult,Harasser,False,False
A_2,254,Bullo1 : Ti rideranno in faccia,Threat_or_Blackmail,Harasser,False,False
A_2,255,Bullo1 : Scarti della società,Curse_or_Exclusion,Harasser,False,False
A_2,259,Bullo1 : Ti affogo nelle sabbie mobili,Threat_or_Blackmail,Harasser,False,False
A_2,260,Bullo1 : Sfigato,Insult-General_Insult,Harasser,False,False
A_2,264,Bullo2 : Nn me ne frega chi è mi interessa solo che tu faccia figure di merda per tutta la vita,Curse_or_Exclusion,Harasser,False,False
A_2,266,Vittima 🕺 : Avee rotto ! ! ! ! !,Defense,Victim,False,False
A_2,268,Vittima 🕺 : Siete solo piccoli e invidiosi selle mie passioni ! ! ! ! ! !,Defense,Victim,False,False
A_2,270,Vittima 🕺 : Voi siete vuoti e non avete passioni forti come la mia,Defense,Victim,False,False
A_2,272,"Bullo1 : Sfigato , ogni volta che parli a qualcuno nel modo iniziano a sanguinare le orecchie",Insult-General_Insult,Harasser,False,False
A_2,273,Vittima 🕺 : Verità ? Voi sapete solo offendere,Defense,Victim,False,False
A_2,274,"Bullo1 : Sì , uno sfigato",Insult-General_Insult,Harasser,False,False
A_2,276,Vittima 🕺 : dovreste essere sensibili,Defense,Victim,False,False
A_2,279,Bullo2 : Noi siamo più forti di te quindi nn siamo sensibili,Insult-General_Insult,Harasser,False,False
A_2,285,Bullo2 : Cioè nessuno,Curse_or_Exclusion,Harasser,False,False
A_2,286,Bullo2 : Anzi forse i tuoi simili le merde,Insult-General_Insult,Harasser,False,False
A_2,294,Bullo2 : Ma è un nome da femmina 😂,Insult-Discrimination-Sexism,Harasser,False,False
A_2,299,"Bullo1 : ""Tuo figlio"" Sei talmente brutto che neanche un palo della luce farebbe un figlio con te . . .",Insult-BodyShame,Harasser,False,False
A_2,302,Vittima 🕺 : Non capiscono niente,Defense,Victim,False,False
A_2,304,Bullo1 : Sfigato,Insult-General_Insult,Harasser,False,False
A_2,307,Bullo1 : Ma stai zitto,Curse_or_Exclusion,Harasser,False,False
A_2,308,Bullo1 : Che sei talmente brutto che neanche una supposta ti si incula,Insult-BodyShame,Harasser,False,False
A_2,309,Vittima 🕺 : Solo frasi fatte,Defense,Victim,False,False
A_2,310,"Bullo1 : Ah , perché le tue prese da altri sfigato come te ?",Insult-General_Insult,Harasser,False,False
A_2,315,Bullo1 : Non vali neanche le calorie che brucio scrivendoti,Curse_or_Exclusion,Harasser,False,False
A_2,318,SupportoBullo2 : Già … ai proprio ragione Bullo1,Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_2,322,Bullo1 : Hey sfigatello ! Come va ?,Insult-General_Insult,Harasser,False,False
A_3,3,"‎23 / 04 / 18 , 16 : 22 - Bullo1 : Ma chi ci vuole venire che quando balli sembri un ippopotamo",Insult-BodyShame,Harasser,False,False
A_3,3,"‎23 / 04 / 18 , 16 : 22 - Bullo1 : Ma chi ci vuole venire che quando balli sembri un ippopotamo",Curse_or_Exclusion,Harasser,False,False
A_3,4,"‎23 / 04 / 18 , 16 : 23 - Bullo2 : Poi ballare è da donne",Insult-Discrimination-Sexism,Harasser,False,False
A_3,5,"‎23 / 04 / 18 , 16 : 23 - Bullo1 : Già",Encouragement_to_the_Harasser,Harasser,False,False
A_3,6,"‎23 / 04 / 18 , 16 : 23 - Vittima : ma perché dite così ?",Defense,Victim,False,False
A_3,7,"‎23 / 04 / 18 , 16 : 24 - Vittima : non è vero che è da donne , e poi non mi avete mai visto ballare",Defense,Victim,False,False
A_3,8,"‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Secondo me è bravo non bisogna giudicare prima di vedere",Defense,Bystander_defender,False,False
A_3,9,"‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Lasciatelo stare io vengo volentieri",Defense,Bystander_defender,False,False
A_3,10,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : È l'ultima cosa che vorrei fare",Curse_or_Exclusion,Harasser,False,False
A_3,12,"‎23 / 04 / 18 , 16 : 25 - SupportoBullo2 : Appunto e da sfigati",Insult-General_Insult,Bystander_assistant,False,False
A_3,13,"‎23 / 04 / 18 , 16 : 25 - SupportoVittima2 : Che simpaticone",Insult-General_Insult,Bystander_defender,True,False
A_3,15,"‎23 / 04 / 18 , 16 : 26 - Vittima : Bullo2 guarda che non ti costringe nessuno . . . che poi in realtà non hai mai visto qualcuno danzare , magari ti piace lo spettacolo",Defense,Victim,False,False
A_3,16,"‎23 / 04 / 18 , 16 : 27 - Bullo1 : Così vi rendete ridicoli pure voi",Insult-General_Insult,Harasser,False,False
A_3,17,"‎23 / 04 / 18 , 16 : 27 - SupportoVittima2 : Allora a me piacciono i gay",Defense,Bystander_defender,False,False
A_3,18,"‎23 / 04 / 18 , 16 : 27 - SupportoBullo2 : Ma dai tanto e da sfigati cosa vai a vedere delle bellerine",Insult-General_Insult,Bystander_assistant,False,False
A_3,21,"‎23 / 04 / 18 , 16 : 28 - Bullo2 : Lo so ma un maschio che balla è ridicolo",Insult-Discrimination-Sexism,Harasser,False,False
A_3,24,"‎23 / 04 / 18 , 16 : 29 - SupportoBullo2 : Si siete delle bellerine / bellerini che bellano come dei gay",Insult-Discrimination-Sexism,Bystander_assistant,False,False
A_3,25,"‎23 / 04 / 18 , 16 : 29 - Bullo2 : Infatti",Encouragement_to_the_Harasser,Harasser,False,False
A_3,26,"‎23 / 04 / 18 , 16 : 31 - Vittima : evidentemente non siete abbastanza sensibili",Defense,Victim,False,False
A_3,28,"‎23 / 04 / 18 , 16 : 32 - SupportoBullo2 : Casomai veniamo veniamo a vedere lo spettacolo SOLO per lanciarti i pomodore",Threat_or_Blackmail,Bystander_assistant,False,False
A_3,29,"‎23 / 04 / 18 , 16 : 33 - Bullo2 : Vero",Encouragement_to_the_Harasser,Harasser,False,False
A_3,30,"‎23 / 04 / 18 , 16 : 33 - SupportoBullo2 : No pk hai problemi",Insult-General_Insult,Bystander_assistant,False,False
A_3,31,"‎23 / 04 / 18 , 16 : 33 - Vittima : Ma che ne sapete ! guarda che ci sono un sacco di ballerini famosi",Defense,Harasser,False,False
A_3,35,"‎23 / 04 / 18 , 16 : 34 - Vittima : che ne sai di come ballo",Defense,Victim,False,False
A_3,37,"‎23 / 04 / 18 , 16 : 35 - SupportoBullo2 : Non ci tengo a vedere un porco ballare",Insult-BodyShame,Bystander_assistant,False,False
A_3,38,"‎23 / 04 / 18 , 16 : 37 - Vittima : ma non ti permettere ! guarda che la danza è uno sport come un altro",Defense,Victim,False,False
A_3,39,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Ma statevene zitti Madonna che dalle sue doti mi sembra che sappia ballare meglio di voi",Defense,Bystander_defender,False,False
A_3,39,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Ma statevene zitti Madonna che dalle sue doti mi sembra che sappia ballare meglio di voi",Curse_or_Exclusion,Bystander_defender,False,False
A_3,41,"‎23 / 04 / 18 , 16 : 37 - Vittima : non vi ho mica costretto",Defense,Victim,False,False
A_3,46,"‎23 / 04 / 18 , 16 : 40 - SupportoBullo2 : Noi veniamo li ha lanciarti pomodori tutta la recita",Threat_or_Blackmail,Bystander_assistant,False,False
A_3,49,"‎23 / 04 / 18 , 16 : 40 - SupportoVittima2 : Lo rimarrete voi che non sapete manco come balla magari è bravissimo e ve lo perdete siete solo invidiosi e avete paura di ammettere i vostri gusti",Defense,Bystander_defender,False,False
A_3,53,"‎23 / 04 / 18 , 16 : 43 - SupportoBullo2 : Secondo noi nonsiamo invidiosi di uno che balla come un porco in cinta",Insult-BodyShame,Bystander_assistant,False,False
A_3,56,"‎23 / 04 / 18 , 16 : 44 - Vittima : SupportoBullo2 ma perché mi offendi così",Defense,Victim,False,False
A_3,59,"‎23 / 04 / 18 , 16 : 45 - SupportoBullo2 : Pk ne ho voglia e non mi piacciono i tuoi gusti cretino",Insult-General_Insult,Bystander_assistant,False,False
A_3,63,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo2 : Bravo Bul",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,66,"‎23 / 04 / 18 , 16 : 48 - SupportoBullo2 : Sisi tu impara a volare poi ne ripensiamo",Threat_or_Blackmail,Bystander_assistant,False,False
A_3,68,"‎23 / 04 / 18 , 16 : 49 - SupportoBullo2 : Ma nessuna lancera i pomodori purché chi vuole venire a vedere delle scimmie ballare",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,70,"‎23 / 04 / 18 , 16 : 49 - Vittima : siete cattivi , non vi ho fatto niente",Defense,Victim,False,False
A_3,71,"‎23 / 04 / 18 , 16 : 49 - Vittima : pensavo che potesse farvi piacere",Defense,Victim,False,False
A_3,72,"‎23 / 04 / 18 , 16 : 49 - Vittima : non ci parliamo mai , non sapete nulla di ciò che faccio",Defense,Victim,False,False
A_3,74,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : Mi basta vederti che capisco subito che sei uno sfigato di merda",Insult-General_Insult,Bystander_assistant,False,False
A_3,76,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : Se ti vedo ballare mi viene il voltastomaco",Insult-General_Insult,Bystander_assistant,False,False
A_3,77,"‎23 / 04 / 18 , 16 : 54 - Vittima : non è vero",Defense,Victim,False,False
A_3,79,"‎23 / 04 / 18 , 16 : 54 - Bullo2 : Ma stai zitto",Curse_or_Exclusion,Harasser,False,False
A_3,81,"‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Ma stai zitto cretino",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,81,"‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Ma stai zitto cretino",Insult-General_Insult,Bystander_assistant,False,False
A_3,82,"‎23 / 04 / 18 , 16 : 55 - SupportoVittima3 : Invece secondo me è molto bravo . ognuno nella vita può fare quello che desidera",Defense,Bystander_defender,False,False
A_3,87,"‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Ma state tutti zitti cretini",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,87,"‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Ma state tutti zitti cretini",Insult-General_Insult,Bystander_assistant,False,False
A_3,88,"‎23 / 04 / 18 , 16 : 59 - SupportoBullo2 : Ma chi ti vorebbe come amico",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,90,"‎23 / 04 / 18 , 17 : 00 - SupportoVittima3 : Ragazzi ma lui vi ha invitato se poi voi non volete andarci non andateci ma non bisogna prendere in giro .",Defense,Bystander_defender,False,False
A_3,93,"‎23 / 04 / 18 , 17 : 00 - Vittima : non capiscono nulla e pretendono di capire tutto",Defense,Victim,False,False
A_3,95,"‎23 / 04 / 18 , 17 : 01 - SupportoVittima3 : Io sono suo amico",Defense,Bystander_defender,False,False
A_3,98,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : ma stai zitto coglione tu non saii un cazzo di noi",Insult-General_Insult,Bystander_assistant,False,False
A_3,98,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : ma stai zitto coglione tu non saii un cazzo di noi",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,99,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima2 : E anche io e lo trovo più simpatico di tutti voi",Defense,Bystander_assistant,False,False
A_3,100,"‎23 / 04 / 18 , 17 : 03 - Vittima : non voglio sapere niente di voi",Defense,Victim,False,False
A_3,101,"‎23 / 04 / 18 , 17 : 03 - Vittima : se l'unica cosa che sapete fare è offendere",Defense,Victim,False,False
A_3,102,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima3 : Sa però che siete molto maleducati",Defense,Bystander_defender,False,False
A_3,109,"‎23 / 04 / 18 , 17 : 05 - Vittima : mica come voi che parlate male di tutti",Defense,Victim,False,False
A_3,112,"‎23 / 04 / 18 , 17 : 05 - SupportoBullo2 : È giusto cretino",Insult-General_Insult,Bystander_assistant,False,False
A_3,118,"‎23 / 04 / 18 , 17 : 07 - SupportoVittima3 : Allora mi sa che nel tuo piccolo cervellino oltre che insultare le persone non sai fare altro",Defense,Bystander_defender,False,False
A_3,120,"‎23 / 04 / 18 , 17 : 08 - SupportoBullo2 : Sii pk hai problemi cazzo",Insult-General_Insult,Bystander_assistant,False,False
A_3,121,"‎23 / 04 / 18 , 17 : 08 - SupportoVittima3 : 🖕",Insult-General_Insult,Bystander_defender,False,False
A_3,122,"‎23 / 04 / 18 , 17 : 09 - SupportoVittima2 : Si mona frena un attimo",Insult-General_Insult,Bystander_defender,False,False
A_3,123,"‎23 / 04 / 18 , 17 : 09 - SupportoVittima3 : Sai solo offendere e non sai fare altro",Defense,Bystander_defender,False,False
A_3,125,"‎23 / 04 / 18 , 17 : 10 - SupportoBullo2 : Si hai problemi",Insult-General_Insult,Bystander_assistant,False,False
A_3,130,"‎23 / 04 / 18 , 17 : 17 - Vittima : sì , ho problemi perché mi rende triste",Defense,Victim,False,False
A_3,132,"‎23 / 04 / 18 , 17 : 18 - SupportoVittima2 : Ma ignoralii",Defense,Bystander_defender,False,False
A_3,135,"‎23 / 04 / 18 , 17 : 18 - SupportoBullo2 : Il saggio degli sfigati",Insult-General_Insult,Bystander_assistant,False,False
A_3,136,"‎23 / 04 / 18 , 17 : 18 - Bullo1 : Spero che ti spacchi la schiena",Curse_or_Exclusion,Harasser,False,False
A_3,139,"‎23 / 04 / 18 , 17 : 19 - SupportoVittima2 : Hahaha io lo adoro",Defense,Bystander_defender,False,False
A_3,141,"‎23 / 04 / 18 , 17 : 20 - SupportoBullo2 : Si duro pk vai ha provare la sciena dove ti lanciano i pomodori",Threat_or_Blackmail,Bystander_assistant,False,False
A_3,142,"‎23 / 04 / 18 , 17 : 20 - Bullo1 : Già",Encouragement_to_the_Harasser,Harasser,False,False
A_3,147,"‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Non me ne frega un cazzo",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,148,"‎23 / 04 / 18 , 17 : 21 - SupportoVittima2 : Devi ignorarli tu fallo proprio perché non li piace a loro",Defense,Bystander_defender,False,False
A_3,149,"‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Piangi non frega a nessuno",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,152,"‎23 / 04 / 18 , 17 : 22 - SupportoBullo2 : Anche se ti alleni rimani un ballerino fallito",Defamation,Bystander_assistant,False,False
A_3,154,"‎23 / 04 / 18 , 17 : 22 - Bullo1 : Grande SupportoBullo2",Encouragement_to_the_Harasser,Harasser,False,False
A_3,157,"‎23 / 04 / 18 , 17 : 24 - SupportoBullo2 : Spero che perdi l'autobus cosí non puoi andare a fare le prove e cosí domani non ti fanno ballare ( meglio per li spettatori di domani se non vai a fare il saggio ) 🤮",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,163,"‎23 / 04 / 18 , 17 : 46 - SupportoBullo3 : Ma che perdere l' autobus che appena il conducente lo vede non si ferma neanche",Defamation,Bystander_assistant,False,False
A_3,164,"‎23 / 04 / 18 , 17 : 46 - SupportoBullo2 : Grande",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,165,"‎23 / 04 / 18 , 17 : 47 - SupportoBullo2 : Anche secondo me",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,166,"‎23 / 04 / 18 , 17 : 48 - SupportoBullo2 : Hai ragione SupportoBullo3",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,167,"‎23 / 04 / 18 , 19 : 55 - SupportoVittima2 : Secondo me si ma te sei problematico hahhaha",Insult-General_Insult,Bystander_defender,False,False
A_3,170,"‎24 / 04 / 18 , 16 : 11 - SupportoVittima2 : Hahahah grande davvero non ne dubitavo 🙆‍♀ ❤",Defense,Bystander_defender,False,False
A_3,172,"‎24 / 04 / 18 , 16 : 18 - Vittima : ma che ne sai",Defense,Victim,False,False
A_3,174,"‎24 / 04 / 18 , 16 : 22 - SupportoVittima1 : Congratulazioni Vittima sapevo che c'e l'avresti fatta 🕺 🎊",Defense,Bystander_defender,False,False
A_3,178,"‎24 / 04 / 18 , 16 : 23 - Bullo1 : Si come peggior ballerino",Insult-General_Insult,Harasser,False,False
A_3,181,"‎24 / 04 / 18 , 16 : 25 - Vittima : siete sempre così con me",Defense,Victim,False,False
A_3,182,"‎24 / 04 / 18 , 16 : 25 - Vittima : mi trattate sempre male",Defense,Victim,False,False
A_3,184,"‎24 / 04 / 18 , 16 : 26 - Vittima : siete persone cattive",Defense,Victim,False,False
A_3,189,"‎24 / 04 / 18 , 16 : 47 - Vittima : sapete solo offendere",Defense,Victim,False,False
A_3,190,"‎24 / 04 / 18 , 16 : 49 - SupportoVittima1 : Non dargli retta tanto sanno solo offendere",Defense,Bystander_defender,False,False
A_3,197,"‎24 / 04 / 18 , 17 : 07 - SupportoBullo2 : Balli anche te cosí da gay ?",Insult-Discrimination-Sexism,Bystander_assistant,False,False
A_3,199,"‎24 / 04 / 18 , 17 : 09 - SupportoBullo2 : Ha cazzo allora sei messo peggio di quanto pensavo",Insult-General_Insult,Bystander_assistant,False,False
A_3,204,"‎24 / 04 / 18 , 17 : 17 - Vittima : Ma che ne sapete voi di quanto ballo bene",Defense,Victim,False,False
A_3,206,"‎24 / 04 / 18 , 17 : 17 - Vittima : Scoordinati che non siete altro",Insult-General_Insult,Victim,False,False
A_3,208,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Anzi il cane balla meglio di lui",Defamation,Harasser,False,False
A_3,209,"‎24 / 04 / 18 , 17 : 22 - SupportoBullo2 : Ma tutti sanno ballere meglio di lui",Defamation,Bystander_assistant,False,False
A_3,210,"‎24 / 04 / 18 , 17 : 42 - Vittima : Bravi bravi",Defense,Victim,True,False
A_3,213,"‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : Ma lasciatelo stare dio can farà ciò che vuole",Defense,Bystander_assistant,False,False
A_3,214,"‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : È più bravo di voi ignoranti",Insult-General_Insult,Bystander_defender,False,False
A_3,215,"‎24 / 04 / 18 , 20 : 34 - Bullo1 : Ma ignorante sarai tu",Insult-General_Insult,Harasser,False,False
A_3,216,"‎24 / 04 / 18 , 20 : 34 - SupportoVittima2 : Scusami se ti ho offeso ma smettetela di offenderlo",Defense,Bystander_assistant,False,False
A_3,218,"‎24 / 04 / 18 , 20 : 41 - SupportoVittima2 : Adesso così a caso la smetti 🙄giuro che non vi capisco siete senza cuore",Defense,Bystander_defender,False,False
A_3,220,"‎25 / 04 / 18 , 10 : 41 - Vittima : Non è che non avete cuore , è che non avete sensibilità per venire a un saggio e vedere che la danza è una bellissima arte",Defense,Victim,False,False
A_3,221,"‎25 / 04 / 18 , 10 : 41 - Vittima : Mi spiace per voi",Defense,Victim,False,False
A_3,222,"‎25 / 04 / 18 , 10 : 41 - Vittima : Le vostre offese possojo anche ferirmi ma non formeranno le mie gambe a muoversi a ritmo",Defense,Victim,False,False
A_3,223,"‎25 / 04 / 18 , 10 : 43 - SupportoVittima2 : Tutto vero 🙆‍♀ti stimo un sacco non arrenderti mai",Defense,Bystander_defender,False,False
A_3,229,"‎25 / 04 / 18 , 18 : 58 - SupportoVittima2 : Voi rovinate tutto con il vostro pessimismo",Defense,Bystander_defender,False,False
A_4,2,"‎23 / 04 / 18 , 16 : 18 - Bullo2 : Che sfigatoo 😂 😂",Insult-General_Insult,Harasser,False,False
A_4,3,"‎23 / 04 / 18 , 16 : 24 - Bullo1 : Manco fossi gay 🖕 😂 😂 😂",Insult-Discrimination-Sexism,Harasser,False,False
A_4,4,"‎23 / 04 / 18 , 16 : 24 - Bullo1 : 🤦‍♀",Insult-Discrimination-Sexism,Harasser,False,False
A_4,5,"‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Dai lasciatelo in pace",Defense,Bystander_defender,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti 😂",Curse_or_Exclusion,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti 😂",Insult-Discrimination-Sexism,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti 😂",Insult-General_Insult,Harasser,False,False
A_4,7,"‎23 / 04 / 18 , 16 : 26 - Bullo2 : Coglione",Insult-General_Insult,Harasser,False,False
A_4,9,"‎23 / 04 / 18 , 16 : 28 - Bullo2 : Sfigata anche te mona 😂",Insult-General_Insult,Harasser,False,False
A_4,10,"‎23 / 04 / 18 , 16 : 29 - SupportoVittima2 : Ma dai le sfigate siete voi 🤘",Insult-General_Insult,Bystander_defender,False,False
A_4,12,"‎23 / 04 / 18 , 16 : 30 - SupportoVittima2 : Ma tua madre",Insult-Attacking_relatives,Bystander_defender,False,False
A_4,13,"‎23 / 04 / 18 , 16 : 30 - Bullo1 : 😂 Vittima sei protetto dalle sfigate",Insult-General_Insult,Harasser,False,False
A_4,14,"‎23 / 04 / 18 , 16 : 30 - Bullo2 : Evidentemente sei un rompi cazzi",Insult-General_Insult,Harasser,False,False
A_4,16,"‎23 / 04 / 18 , 16 : 31 - SupportoVittima1 : Ha ragione Vittima",Defense,Bystander_defender,False,False
A_4,19,"‎23 / 04 / 18 , 16 : 31 - SupportoVittima2 : 🖕",Insult-General_Insult,Bystander_defender,False,False
A_4,21,"‎23 / 04 / 18 , 16 : 32 - SupportoVittima2 : Ma stai zitta",Curse_or_Exclusion,Bystander_defender,False,False
A_4,22,"‎23 / 04 / 18 , 16 : 32 - Bullo2 : Sopportare gli sfigati come voi è come cercare di mettere incinta un trans",Insult-General_Insult,Harasser,False,False
A_4,24,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : Non sapete apprezzare la vita",Defense,Bystander_defender,False,False
A_4,25,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : Spigate",Insult-General_Insult,Bystander_defender,False,False
A_4,27,"‎23 / 04 / 18 , 16 : 33 - Bullo2 : Parla quella che bela in classe 😂 😂",Insult-General_Insult,Harasser,False,False
A_4,28,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima2 : Che ti senti grande a insultare",Defense,Bystander_defender,False,False
A_4,29,"‎23 / 04 / 18 , 16 : 34 - SupportoVittima1 : Ma non fammi ridere",Defense,Bystander_defender,False,False
A_4,33,"‎23 / 04 / 18 , 16 : 36 - Bullo2 : Cazzo te ridi",Curse_or_Exclusion,Harasser,False,False
A_4,34,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : Io posso ridere quanto voglio stronzetta",Defense,Bystander_defender,False,False
A_4,34,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : Io posso ridere quanto voglio stronzetta",Insult-General_Insult,Bystander_defender,False,False
A_4,35,"‎23 / 04 / 18 , 16 : 37 - Vittima : Ma perché fate così ?",Defense,Victim,False,False
A_4,39,"‎23 / 04 / 18 , 16 : 38 - Bullo1 : Non mi importa niente di te e la tua danza",Curse_or_Exclusion,Harasser,False,False
A_4,40,"‎23 / 04 / 18 , 16 : 39 - Bullo2 : Io mi sotterrerei fossi in te",Curse_or_Exclusion,Harasser,False,False
A_4,41,"‎23 / 04 / 18 , 16 : 39 - SupportoVittima2 : Va be non serve insultarlo anche se non vi interessa",Defense,Bystander_defender,False,False
A_4,42,"‎23 / 04 / 18 , 16 : 39 - SupportoVittima1 : - Vittima : è uno dei bravi ballerini al mondo non come vuoi che non sapete un cazzo",Curse_or_Exclusion,Bystander_defender,False,False
A_4,43,"‎23 / 04 / 18 , 16 : 40 - SupportoBullo1 : Ma dai ! Chi pensi che venga a vedere il tuo stupido balletto ! Non ce ne frega niente !",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,46,"‎23 / 04 / 18 , 16 : 42 - Bullo2 : Ma non frega a nessuno madò",Curse_or_Exclusion,Harasser,False,False
A_4,49,"‎23 / 04 / 18 , 16 : 46 - Bullo2 : Ma tua madre si è azzittita",Insult-Attacking_relatives,Harasser,False,False
A_4,50,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo1 : Stai zitta",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,51,"‎23 / 04 / 18 , 16 : 47 - SupportoVittima1 : Quello che deve stare zitto sei tu 🤐 🤐",Curse_or_Exclusion,Bystander_defender,False,False
A_4,52,"‎23 / 04 / 18 , 16 : 48 - Bullo2 : Chiudi il becco sia tu che il tuo amico vestito in tutù",Curse_or_Exclusion,Harasser,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !",Defense,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !",Defense,Bystander_assistant,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !",Insult-General_Insult,Bystander_defender,False,False
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !",Insult-General_Insult,Bystander_assistant,False,False
A_4,54,"‎23 / 04 / 18 , 16 : 52 - SupportoVittima1 : Ti faccio vedere io che cos'è tua madre",Insult-Attacking_relatives,Bystander_defender,False,False
A_4,55,"‎23 / 04 / 18 , 16 : 53 - SupportoVittima1 : Mi credo un persona normale 🖕",Insult-General_Insult,Bystander_defender,False,False
A_4,56,"‎23 / 04 / 18 , 16 : 57 - SupportoBullo1 : NORMALE TU ! ? ma per favore . . . a parte l'aspetto fisico no hai niente di normale",Insult-General_Insult,Bystander_assistant,False,False
A_4,57,"‎23 / 04 / 18 , 16 : 58 - SupportoVittima2 : Ma la piantate di insultare",Defense,Bystander_defender,False,False
A_4,58,"‎23 / 04 / 18 , 17 : 01 - Bullo2 : Che cazzo vuoi tu",Curse_or_Exclusion,Harasser,False,False
A_4,59,"‎23 / 04 / 18 , 17 : 01 - Bullo2 : Ti credi la signorina della pace",Insult-Discrimination-Sexism,Harasser,False,False
A_4,60,"‎23 / 04 / 18 , 17 : 02 - SupportoVittima2 : Hahahhaha",Defense,Bystander_defender,True,False
A_4,63,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima1 : Non sapete apprezzare la vita",Defense,Bystander_defender,False,False
A_4,65,"‎23 / 04 / 18 , 17 : 05 - SupportoVittima2 : No non è che mi credo la signorina della pace è solo che voi siete degli idiota e mi state sul cazzo",Insult-General_Insult,Bystander_defender,False,False
A_4,66,"‎23 / 04 / 18 , 17 : 06 - SupportoVittima1 : Mi state sul cazzo anche a me",Insult-General_Insult,Bystander_defender,False,False
A_4,67,"‎23 / 04 / 18 , 17 : 10 - SupportoBullo1 : Saremmo noi gli idioti ? Per me non hai capito un cazzo della vita !",Insult-General_Insult,Bystander_assistant,False,False
