File,SentenceNumber,Sentence,Translation,TimeStamp,author,raw,authorEmoji,textEmoji,authorNon,textNon
A_1,290,‪Bullo2‬ : Vittima è debole,‪Bullo2 : Vittima is weak,empty,‪Bullo2‬ , Vittima è debole,‪Bullo2‬,Vittima è debole,‪Bullo2‬,Vittima è debole
A_1,291,‪SupportoVittima3‬ : &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,‪SupportoVittima3‬ : &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,empty,‪SupportoVittima3‬ , &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#8252; &#10071;,‪SupportoVittima3‬,‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ‼ ❗,‪SupportoVittima3‬,                     
A_1,292,‪SupportoVittima3‬ : Tu sarai debole,‪SupportoVittima3 : You must be weak,empty,‪SupportoVittima3‬ , Tu sarai debole,‪SupportoVittima3‬,Tu sarai debole,‪SupportoVittima3‬,Tu sarai debole
A_1,293,‪SupportoVittima3‬ : Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?,"‪SupportoVittima3 : Becauseyou are all good at judging in this way behind a screen, aren’t you? ? ?",empty,‪SupportoVittima3‬ , Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?,‪SupportoVittima3‬,Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?,‪SupportoVittima3‬,Perché per giudicare così dietro uno schermo siete tutti bravi giusto o sbaglio ? ? ?
A_1,294,‪Bullo2‬ : Sai l' offesa mi pesa tanto detta da te sai ?,"‪Bullo2 : You know, I’m really offended when it’s coming from you.",empty,‪Bullo2‬ , Sai l' offesa mi pesa tanto detta da te sai ?,‪Bullo2‬,Sai l' offesa mi pesa tanto detta da te sai ?,‪Bullo2‬,Sai l' offesa mi pesa tanto detta da te sai ?
A_1,295,‪Bullo2‬ : Pure tu tesoro,‪Bullo2 : You too honey,empty,‪Bullo2‬ , Pure tu tesoro,‪Bullo2‬,Pure tu tesoro,‪Bullo2‬,Pure tu tesoro
A_1,296,‪SupportoVittima3‬ : Io mi rispondo da sola,‪SupportoVittima3 : I answer my own question.,empty,‪SupportoVittima3‬ , Io mi rispondo da sola,‪SupportoVittima3‬,Io mi rispondo da sola,‪SupportoVittima3‬,Io mi rispondo da sola
A_1,297,‪SupportoVittima3‬ : Non sbaglio se incoraggio un amico,‪SupportoVittima3 : I am not wrong if I encourage a friend,empty,‪SupportoVittima3‬ , Non sbaglio se incoraggio un amico,‪SupportoVittima3‬,Non sbaglio se incoraggio un amico,‪SupportoVittima3‬,Non sbaglio se incoraggio un amico
A_1,298,‪SupportoVittima3‬ : Tesoro un corno,"‪SupportoVittima3 : Honey, my ass!",empty,‪SupportoVittima3‬ , Tesoro un corno,‪SupportoVittima3‬,Tesoro un corno,‪SupportoVittima3‬,Tesoro un corno
A_1,299,‪SupportoVittima3‬ : Non ti permettere di parlare a me ed a Vittima in questo modo,‪SupportoVittima3 : Don't talk to me and Vittima like that!,empty,‪SupportoVittima3‬ , Non ti permettere di parlare a me ed a Vittima in questo modo,‪SupportoVittima3‬,Non ti permettere di parlare a me ed a Vittima in questo modo,‪SupportoVittima3‬,Non ti permettere di parlare a me ed a Vittima in questo modo
A_1,300,‪SupportoVittima3‬ : CAPITO ? ? ? ?,‪SupportoVittima3 : GOT IT? ? ? ?,empty,‪SupportoVittima3‬ , CAPITO ? ? ? ?,‪SupportoVittima3‬,CAPITO ? ? ? ?,‪SupportoVittima3‬,CAPITO ? ? ? ?
A_1,301,‪SupportoBullo1‬ : Pk,‪SupportoBullo1 : Why,empty,‪SupportoBullo1‬ , Pk,‪SupportoBullo1‬,Pk,‪SupportoBullo1‬,Pk
A_1,302,‪SupportoVittima3‬ : Perché nessuno mi dice quello che devo gare,‪SupportoVittima3 : Why isn't anyone telling me what to do?,empty,‪SupportoVittima3‬ , Perché nessuno mi dice quello che devo gare,‪SupportoVittima3‬,Perché nessuno mi dice quello che devo gare,‪SupportoVittima3‬,Perché nessuno mi dice quello che devo gare
A_1,303,‪Bullo2‬ : Stessa cosa,‪Bullo2 : Same thing,empty,‪Bullo2‬ , Stessa cosa,‪Bullo2‬,Stessa cosa,‪Bullo2‬,Stessa cosa
A_1,304,‪Bullo2‬ : Non mi puoi dire cosa fare e cosa no,‪Bullo2 : You can't tell me what to do and not to do.,empty,‪Bullo2‬ , Non mi puoi dire cosa fare e cosa no,‪Bullo2‬,Non mi puoi dire cosa fare e cosa no,‪Bullo2‬,Non mi puoi dire cosa fare e cosa no
A_1,305,‪SupportoVittima3‬ : E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male,‪SupportoVittima3 : And you can't offend  Vittima who has done nothing wrong to you.,empty,‪SupportoVittima3‬ , E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male,‪SupportoVittima3‬,E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male,‪SupportoVittima3‬,E voi non potete offendere in questo modo Vittima che non vi ha fatto niente di male
A_1,306,‪SupportoBullo1‬ : Pk,‪SupportoBullo1 : Why,empty,‪SupportoBullo1‬ , Pk,‪SupportoBullo1‬,Pk,‪SupportoBullo1‬,Pk
A_1,307,‪SupportoVittima3‬ : Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare,‪SupportoVittima3 : Com . I don't remember telling you what to do or not to do.,empty,‪SupportoVittima3‬ , Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare,‪SupportoVittima3‬,Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare,‪SupportoVittima3‬,Com . Non mi ricordo ti averti mai detto quello che devi p non devo fare
A_1,308,‪SupportoVittima3‬ : Io ti ho dolo chiesto perché lo fai,‪SupportoVittima3 : I just asked why you do it,empty,‪SupportoVittima3‬ , Io ti ho dolo chiesto perché lo fai,‪SupportoVittima3‬,Io ti ho dolo chiesto perché lo fai,‪SupportoVittima3‬,Io ti ho dolo chiesto perché lo fai
A_1,309,‪SupportoBullo1‬ : Se ê uno sfigato,‪SupportoBullo1 : If he is a loser,empty,‪SupportoBullo1‬ , Se ê uno sfigato,‪SupportoBullo1‬,Se ê uno sfigato,‪SupportoBullo1‬,Se ê uno sfigato
A_1,310,‪SupportoVittima3‬ : Perché dovrebbe esserlo ? ?,‪SupportoVittima3 : Why should it be? ?,empty,‪SupportoVittima3‬ , Perché dovrebbe esserlo ? ?,‪SupportoVittima3‬,Perché dovrebbe esserlo ? ?,‪SupportoVittima3‬,Perché dovrebbe esserlo ? ?
A_1,311,‪SupportoVittima3‬ : E non dire perché danza classica è uno sport da femmine,‪SupportoVittima3 : And do not say that ballet is a sport for girls,empty,‪SupportoVittima3‬ , E non dire perché danza classica è uno sport da femmine,‪SupportoVittima3‬,E non dire perché danza classica è uno sport da femmine,‪SupportoVittima3‬,E non dire perché danza classica è uno sport da femmine
A_1,312,‪SupportoVittima3‬ : Perché possono praticarlo tutti,‪SupportoVittima3 : Because everyone can practice it,empty,‪SupportoVittima3‬ , Perché possono praticarlo tutti,‪SupportoVittima3‬,Perché possono praticarlo tutti,‪SupportoVittima3‬,Perché possono praticarlo tutti
A_1,313,‪Bullo2‬ : Questo suona tanto come un ordine,‪Bullo2 : This sounds very much like an order,empty,‪Bullo2‬ , Questo suona tanto come un ordine,‪Bullo2‬,Questo suona tanto come un ordine,‪Bullo2‬,Questo suona tanto come un ordine
A_1,314,‪SupportoBullo1‬ : No,‪SupportoBullo1 : No,empty,‪SupportoBullo1‬ , No,‪SupportoBullo1‬,No,‪SupportoBullo1‬,No
A_1,315,‪SupportoVittima3‬ : Suona non é un ordine,"‪SupportoVittima3 : It sounds, it is  not an order",empty,‪SupportoVittima3‬ , Suona non é un ordine,‪SupportoVittima3‬,Suona non é un ordine,‪SupportoVittima3‬,Suona non é un ordine
A_1,316,"‪Bullo2‬ : Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando","‪Bullo2 : If I told you don't you ever dare  do that again,"" I'm ordering you.",empty,‪Bullo2‬ ," Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando",‪Bullo2‬,"Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando",‪Bullo2‬,"Se io ti dicessi ""non ti permettere mai più"" te lo sto ordinando"
A_1,317,"‪Bullo2‬ : Non ti sto chiedendo ""per favore , puoi non farlo più ? ""","‪Bullo2 : I'm not asking you ""please, can you stop doing that? """,empty,‪Bullo2‬ ," Non ti sto chiedendo ""per favore , puoi non farlo più ? """,‪Bullo2‬,"Non ti sto chiedendo ""per favore , puoi non farlo più ? """,‪Bullo2‬,"Non ti sto chiedendo ""per favore , puoi non farlo più ? """
A_1,318,‪SupportoVittima3‬ : Non credo proprio,‪SupportoVittima3 : I don't think so.,empty,‪SupportoVittima3‬ , Non credo proprio,‪SupportoVittima3‬,Non credo proprio,‪SupportoVittima3‬,Non credo proprio
A_1,319,‪SupportoVittima3‬ : Sono punti di vista,‪SupportoVittima3 : It's a matter of opinion.,empty,‪SupportoVittima3‬ , Sono punti di vista,‪SupportoVittima3‬,Sono punti di vista,‪SupportoVittima3‬,Sono punti di vista
A_1,320,‪SupportoBullo1‬ : Tu non mi dai ordini,‪SupportoBullo1 : You don't give me orders.,empty,‪SupportoBullo1‬ , Tu non mi dai ordini,‪SupportoBullo1‬,Tu non mi dai ordini,‪SupportoBullo1‬,Tu non mi dai ordini
A_1,321,"‪SupportoVittima3‬ : Allora : ""PER FAVORE PUOI NON FARLO PIU ? ""","‪SupportoVittima3 : Then : ""PLEASE CAN YOU NOT DO THAT ANYMORE ? "":",empty,‪SupportoVittima3‬ ," Allora   ""PER FAVORE PUOI NON FARLO PIU ? """,‪SupportoVittima3‬,"Allora ""PER FAVORE PUOI NON FARLO PIU ? """,‪SupportoVittima3‬,"Allora ""PER FAVORE PUOI NON FARLO PIU ? """
A_1,322,‪SupportoBullo1‬ : No,‪SupportoBullo1 : No,empty,‪SupportoBullo1‬ , No,‪SupportoBullo1‬,No,‪SupportoBullo1‬,No
A_1,323,‪Bullo2‬ : Anche il mio parere su Vittima è un punto di vista,‪Bullo2 : My opinion on Vittima is also a point of view,empty,‪Bullo2‬ , Anche il mio parere su Vittima è un punto di vista,‪Bullo2‬,Anche il mio parere su Vittima è un punto di vista,‪Bullo2‬,Anche il mio parere su Vittima è un punto di vista
A_1,324,‪Bullo2‬ : Cosa ?,‪Bullo2 : what?,empty,‪Bullo2‬ , Cosa ?,‪Bullo2‬,Cosa ?,‪Bullo2‬,Cosa ?
A_1,325,‪SupportoVittima3‬ : Vabbe` tanto la figura dello stupido la fai tu,"‪SupportoVittima3 : Well, it is you who look stupid anyway.",empty,‪SupportoVittima3‬ , Vabbe` tanto la figura dello stupido la fai tu,‪SupportoVittima3‬,Vabbe` tanto la figura dello stupido la fai tu,‪SupportoVittima3‬,Vabbe` tanto la figura dello stupido la fai tu
A_1,326,‪SupportoVittima3‬ : Tormentare Vittima,‪SupportoVittima3 : Harassing Vittima,empty,‪SupportoVittima3‬ , Tormentare Vittima,‪SupportoVittima3‬,Tormentare Vittima,‪SupportoVittima3‬,Tormentare Vittima
A_1,327,‪Bullo2‬ : Cosa ti interessa ?,‪Bullo2 : Why do you care?,empty,‪Bullo2‬ , Cosa ti interessa ?,‪Bullo2‬,Cosa ti interessa ?,‪Bullo2‬,Cosa ti interessa ?
A_1,328,‪Bullo2‬ : Sto tormentano Vittima non te,"‪Bullo2 : I am harassing Vittima, not you",empty,‪Bullo2‬ , Sto tormentano Vittima non te,‪Bullo2‬,Sto tormentano Vittima non te,‪Bullo2‬,Sto tormentano Vittima non te
A_1,329,‪SupportoVittima3‬ : Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza,"‪SupportoVittima3 : If I were Vittima, I wouldn't want to be insulted for something silly.",empty,‪SupportoVittima3‬ , Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza,‪SupportoVittima3‬,Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza,‪SupportoVittima3‬,Allora se io fossi Vittima non vorrei essere insultata per una sciocchezza
A_1,330,‪Bullo2‬ : Ma tu non sei Vittima,‪Bullo2 : But you are not Vittima,empty,‪Bullo2‬ , Ma tu non sei Vittima,‪Bullo2‬,Ma tu non sei Vittima,‪Bullo2‬,Ma tu non sei Vittima
A_1,331,‪SupportoVittima3‬ : Come vedi ti hovrisposto,‪SupportoVittima3 : As you see I have answered you,empty,‪SupportoVittima3‬ , Come vedi ti hovrisposto,‪SupportoVittima3‬,Come vedi ti hovrisposto,‪SupportoVittima3‬,Come vedi ti hovrisposto
A_1,332,‪SupportoBullo1‬ : Vittima e uno sfigato frocio,‪SupportoBullo1 : Vittima is a faggot loser.,empty,‪SupportoBullo1‬ , Vittima e uno sfigato frocio,‪SupportoBullo1‬,Vittima e uno sfigato frocio,‪SupportoBullo1‬,Vittima e uno sfigato frocio
A_1,333,‪SupportoVittima3‬ : Perché tu no ? ?,‪SupportoVittima3 : Why not you? ?,empty,‪SupportoVittima3‬ , Perché tu no ? ?,‪SupportoVittima3‬,Perché tu no ? ?,‪SupportoVittima3‬,Perché tu no ? ?
A_1,334,‪SupportoBullo1‬ : No,‪SupportoBullo1 : No,empty,‪SupportoBullo1‬ , No,‪SupportoBullo1‬,No,‪SupportoBullo1‬,No
A_1,335,‪Bullo2‬ : Lui non fa danza classica,‪Bullo2 : He does not do ballet,empty,‪Bullo2‬ , Lui non fa danza classica,‪Bullo2‬,Lui non fa danza classica,‪Bullo2‬,Lui non fa danza classica
A_1,336,‪SupportoVittima3‬ : COSA CENTRAAAAAAAAAAAAA ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,‪SupportoVittima3 : WHAT DOES IT HAVE TO DO WITH IT? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,empty,‪SupportoVittima3‬ , COSA CENTRAAAAAAAAAAAAA ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,‪SupportoVittima3‬,COSA CENTRAAAAAAAAAAAAA ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?,‪SupportoVittima3‬,COSA CENTRAAAAAAAAAAAAA ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
A_1,337,‪Bullo2‬ : Centra,‪Bullo2 : It has to do with it,empty,‪Bullo2‬ , Centra,‪Bullo2‬,Centra,‪Bullo2‬,Centra
A_1,338,‪Bullo2‬ : Eccome se centra,‪Bullo2 : It has everything to do with it,empty,‪Bullo2‬ , Eccome se centra,‪Bullo2‬,Eccome se centra,‪Bullo2‬,Eccome se centra
A_1,339,‪SupportoVittima3‬ : Nooo,‪SupportoVittima3 : Nooo,empty,‪SupportoVittima3‬ , Nooo,‪SupportoVittima3‬,Nooo,‪SupportoVittima3‬,Nooo
A_1,340,‪Bullo2‬ : Secondo te perché staimo discutendo ? Da dove è partito tutto ?,‪Bullo2 : Why do you think we're arguing? Where did it all start?,empty,‪Bullo2‬ , Secondo te perché staimo discutendo ? Da dove è partito tutto ?,‪Bullo2‬,Secondo te perché staimo discutendo ? Da dove è partito tutto ?,‪Bullo2‬,Secondo te perché staimo discutendo ? Da dove è partito tutto ?
A_1,341,"‪SupportoVittima3‬ : Lasciate stare , mi sa che è un concetto troppo difficile per voi","‪SupportoVittima3 : Forget it, I think this concept is too difficult for you.",empty,‪SupportoVittima3‬ ," Lasciate stare , mi sa che è un concetto troppo difficile per voi",‪SupportoVittima3‬,"Lasciate stare , mi sa che è un concetto troppo difficile per voi",‪SupportoVittima3‬,"Lasciate stare , mi sa che è un concetto troppo difficile per voi"
A_1,342,‪Bullo2‬ : Andiamo ti sei già arresa ?,"‪Bullo2 : Come on, have you given up already?",empty,‪Bullo2‬ , Andiamo ti sei già arresa ?,‪Bullo2‬,Andiamo ti sei già arresa ?,‪Bullo2‬,Andiamo ti sei già arresa ?
A_1,343,‪SupportoVittima3‬ : APPUNTO . . . TI RENDI CONTO PER QUALE SCIOCCHEZZA AVETE BULLIZZATO ( il povero ) Vittima,‪SupportoVittima3 : EXACTLY... Do you realize for what nonsense you have bullied the poor Vittima?,empty,‪SupportoVittima3‬ , APPUNTO . . . TI RENDI CONTO PER QUALE SCIOCCHEZZA AVETE BULLIZZATO ( il povero ) Vittima,‪SupportoVittima3‬,APPUNTO . . . TI RENDI CONTO PER QUALE SCIOCCHEZZA AVETE BULLIZZATO ( il povero ) Vittima,‪SupportoVittima3‬,APPUNTO . . . TI RENDI CONTO PER QUALE SCIOCCHEZZA AVETE BULLIZZATO ( il povero ) Vittima
A_1,344,‪Bullo2‬ : Se ti sembra una sciocchezza perché continui a difenderlo ?,"‪Bullo2 : If you think it's something stupid, why do you keep defending it?",empty,‪Bullo2‬ , Se ti sembra una sciocchezza perché continui a difenderlo ?,‪Bullo2‬,Se ti sembra una sciocchezza perché continui a difenderlo ?,‪Bullo2‬,Se ti sembra una sciocchezza perché continui a difenderlo ?
A_1,345,‪SupportoVittima3‬ : Esatto,‪SupportoVittima3 : Exactly,empty,‪SupportoVittima3‬ , Esatto,‪SupportoVittima3‬,Esatto,‪SupportoVittima3‬,Esatto
A_1,346,‪Bullo2‬ : . . .,‪Bullo2 : . . .,empty,‪Bullo2‬ , . . .,‪Bullo2‬,. . .,‪Bullo2‬,. . .
A_1,347,WA0001 . jpg ( file allegato ),WA0001 . jpg (file attached),empty,empty,WA0001 . jpg ( file allegato ),empty,WA0001 . jpg ( file allegato ),empty,WA0001 . jpg ( file allegato )
A_1,348,‪SupportoBullo1‬ : Questo è Vittima,‪SupportoBullo1 : This is Vittima.,empty,‪SupportoBullo1‬ , Questo è Vittima,‪SupportoBullo1‬,Questo è Vittima,‪SupportoBullo1‬,Questo è Vittima
A_1,349,‪Bullo2‬ : La differenza tra Vittima e martedi ? Il martedì è grasso una sola volta all'anno,‪Bullo2 : The difference between Vittima and Tuesday? Tuesday is fat only once a year.,empty,‪Bullo2‬ , La differenza tra Vittima e martedi ? Il martedì è grasso una sola volta all'anno,‪Bullo2‬,La differenza tra Vittima e martedi ? Il martedì è grasso una sola volta all'anno,‪Bullo2‬,La differenza tra Vittima e martedi ? Il martedì è grasso una sola volta all'anno
A_1,350,Vittima : Ma non sono grasso ! Ho perso molti chili proprio con la danza classica ! !,Vittima : But I'm not fat! I have lost many kilos precisely with the ballet! !,empty,Vittima , Ma non sono grasso ! Ho perso molti chili proprio con la danza classica ! !,Vittima,Ma non sono grasso ! Ho perso molti chili proprio con la danza classica ! !,Vittima,Ma non sono grasso ! Ho perso molti chili proprio con la danza classica ! !
A_1,351,‪SupportoVittima3‬ : Lasciali stare . . . si divertono e si lamentano per il gusto di farti soffrire,‪SupportoVittima3 : Let them be...they have fun and complain for the pleasure of making you suffer,empty,‪SupportoVittima3‬ , Lasciali stare . . . si divertono e si lamentano per il gusto di farti soffrire,‪SupportoVittima3‬,Lasciali stare . . . si divertono e si lamentano per il gusto di farti soffrire,‪SupportoVittima3‬,Lasciali stare . . . si divertono e si lamentano per il gusto di farti soffrire
A_1,352,‪Bullo2‬ : Mah non sembra tanto,‪Bullo2 : It does not seem so,empty,‪Bullo2‬ , Mah non sembra tanto,‪Bullo2‬,Mah non sembra tanto,‪Bullo2‬,Mah non sembra tanto
A_1,353,‪SupportoVittima3‬ : Solo immagini sfocate eh,‪SupportoVittima3 : Just blurry images eh,empty,‪SupportoVittima3‬ , Solo immagini sfocate eh,‪SupportoVittima3‬,Solo immagini sfocate eh,‪SupportoVittima3‬,Solo immagini sfocate eh
A_1,354,‪SupportoVittima3‬ : Da cosa lo dici,‪SupportoVittima3 : Why do you say so,empty,‪SupportoVittima3‬ , Da cosa lo dici,‪SupportoVittima3‬,Da cosa lo dici,‪SupportoVittima3‬,Da cosa lo dici
A_1,355,‪SupportoVittima3‬ : ? ?,‪SupportoVittima3 : ? ?,empty,‪SupportoVittima3‬ , ? ?,‪SupportoVittima3‬,? ?,‪SupportoVittima3‬,? ?
A_1,356,‎‪SupportoVittima3‬ ha cambiato l'immagine del gruppo,‎‪SupportoVittima3 ha cambiato l'immagine del gruppo:,empty,‎‪SupportoVittima3‬ ha cambiato l'immagine del gruppo,‎‪SupportoVittima3‬ ha cambiato l'immagine del gruppo,‎‪SupportoVittima3‬ ha cambiato l'immagine del gruppo,‎‪SupportoVittima3‬ ha cambiato l'immagine del gruppo,‎‪SupportoVittima3‬ ha cambiato l'immagine del gruppo,‎‪SupportoVittima3‬ ha cambiato l'immagine del gruppo
A_1,357,‪Bullo2‬ : Quando danza non sembra che danzi,"‪Bullo2 : When he dances, he does not seem to be dancing",empty,‪Bullo2‬ , Quando danza non sembra che danzi,‪Bullo2‬,Quando danza non sembra che danzi,‪Bullo2‬,Quando danza non sembra che danzi
A_1,358,‪Bullo2‬ : Ma sembra che faccia movimenti stranissimi e a caso,‪Bullo2 : But it seems he is making very strange movements and at random.,empty,‪Bullo2‬ , Ma sembra che faccia movimenti stranissimi e a caso,‪Bullo2‬,Ma sembra che faccia movimenti stranissimi e a caso,‪Bullo2‬,Ma sembra che faccia movimenti stranissimi e a caso
A_1,359,‪Bullo2‬ : Questo non è il compito di una ballerina,‪Bullo2 : This is not the job of a dancer,empty,‪Bullo2‬ , Questo non è il compito di una ballerina,‪Bullo2‬,Questo non è il compito di una ballerina,‪Bullo2‬,Questo non è il compito di una ballerina
A_1,360,‪SupportoVittima3‬ : BASTAAAAAA,‪SupportoVittima3 : THAT’S ENOUGH,empty,‪SupportoVittima3‬ , BASTAAAAAA,‪SupportoVittima3‬,BASTAAAAAA,‪SupportoVittima3‬,BASTAAAAAA
A_1,361,‪SupportoVittima3‬ : Non é vero,‪SupportoVittima3 : That's not true.,empty,‪SupportoVittima3‬ , Non é vero,‪SupportoVittima3‬,Non é vero,‪SupportoVittima3‬,Non é vero
A_1,362,Vittima : Grazie SupportoVittima3 !,"Vittima : Thanks, SupportoVittima3!",empty,Vittima , Grazie SupportoVittima3 !,Vittima,Grazie SupportoVittima3 !,Vittima,Grazie SupportoVittima3 !
A_1,363,Vittima : E grazie anche per aver cambiato l'immagine del gruppo . Quella è la danza ! ! ! !,Vittima : And thanks also for changing the image of the group . That's dancing! ! ! !,empty,Vittima , E grazie anche per aver cambiato l'immagine del gruppo . Quella è la danza ! ! ! !,Vittima,E grazie anche per aver cambiato l'immagine del gruppo . Quella è la danza ! ! ! !,Vittima,E grazie anche per aver cambiato l'immagine del gruppo . Quella è la danza ! ! ! !
A_1,364,‪Bullo2‬ : Infatti quella che fai tu non è danza,"‪Bullo2 : In fact, what you do is not dancing.",empty,‪Bullo2‬ , Infatti quella che fai tu non è danza,‪Bullo2‬,Infatti quella che fai tu non è danza,‪Bullo2‬,Infatti quella che fai tu non è danza
A_1,365,‪SupportoVittima3‬ : &#129318;‍♀,‪SupportoVittima3 : &#129318 ‍♀,empty,‪SupportoVittima3‬ , &#129318;‍♀,‪SupportoVittima3‬,&#129318;‍♀,‪SupportoVittima3‬,
A_1,366,‪SupportoVittima3‬ : Siete inrecuperabili,‪SupportoVittima3 : You're hopeless.,empty,‪SupportoVittima3‬ , Siete inrecuperabili,‪SupportoVittima3‬,Siete inrecuperabili,‪SupportoVittima3‬,Siete inrecuperabili
A_1,367,‪Bullo2‬ : Anche Vittima a quanto pare,‪Bullo2 : Even Vittima apparently,empty,‪Bullo2‬ , Anche Vittima a quanto pare,‪Bullo2‬,Anche Vittima a quanto pare,‪Bullo2‬,Anche Vittima a quanto pare
A_1,368,‪SupportoVittima3‬ : Ma dai,‪SupportoVittima3 : Come on,empty,‪SupportoVittima3‬ , Ma dai,‪SupportoVittima3‬,Ma dai,‪SupportoVittima3‬,Ma dai
A_1,369,Vittima : io vi ho invitato al saggio perché così potevate vedere . Ma evidentemente qualcuno preferisce non vedere . . .,Vittima : I invited you to the recital so that you could see . But apparently someone prefers not to see . . .,empty,Vittima , io vi ho invitato al saggio perché così potevate vedere . Ma evidentemente qualcuno preferisce non vedere . . .,Vittima,io vi ho invitato al saggio perché così potevate vedere . Ma evidentemente qualcuno preferisce non vedere . . .,Vittima,io vi ho invitato al saggio perché così potevate vedere . Ma evidentemente qualcuno preferisce non vedere . . .
A_1,370,‪Bullo2‬ : Qualcuno tipo nessuno tranne SupportoVittima3 e SupportoVittima1,‪Bullo2 : Someone like nobody except SupportoVittima 3 and SupportoVittima 1,empty,‪Bullo2‬ , Qualcuno tipo nessuno tranne SupportoVittima3 e SupportoVittima1,‪Bullo2‬,Qualcuno tipo nessuno tranne SupportoVittima3 e SupportoVittima1,‪Bullo2‬,Qualcuno tipo nessuno tranne SupportoVittima3 e SupportoVittima1
A_1,371,"‪Bullo2‬ : E fidati Vittima , vengono solo per compassione","‪Bullo2 : And trust me Vittima, they only come out of compassion",empty,‪Bullo2‬ ," E fidati Vittima , vengono solo per compassione",‪Bullo2‬,"E fidati Vittima , vengono solo per compassione",‪Bullo2‬,"E fidati Vittima , vengono solo per compassione"
A_1,372,‪SupportoVittima3‬ : Non bisogna dare troppo peso alle parole altrimenti non se ne esce piu,‪SupportoVittima3 : Do not pay too much attention to the words or there is no way to move on,empty,‪SupportoVittima3‬ , Non bisogna dare troppo peso alle parole altrimenti non se ne esce piu,‪SupportoVittima3‬,Non bisogna dare troppo peso alle parole altrimenti non se ne esce piu,‪SupportoVittima3‬,Non bisogna dare troppo peso alle parole altrimenti non se ne esce piu
A_1,373,‪Bullo2‬ : Come ho detto prima Vittima è debole,‪Bullo2 : As I said before Vittima is weak,empty,‪Bullo2‬ , Come ho detto prima Vittima è debole,‪Bullo2‬,Come ho detto prima Vittima è debole,‪Bullo2‬,Come ho detto prima Vittima è debole
A_1,374,‪SupportoVittima3‬ : Non è affatto vero,‪SupportoVittima3 : That's absolutely not true.,empty,‪SupportoVittima3‬ , Non è affatto vero,‪SupportoVittima3‬,Non è affatto vero,‪SupportoVittima3‬,Non è affatto vero
A_1,375,‪Bullo2‬ : E invece si,"‪Bullo2 : Yes, actually",empty,‪Bullo2‬ , E invece si,‪Bullo2‬,E invece si,‪Bullo2‬,E invece si
A_1,376,‪SupportoVittima3‬ : No,‪SupportoVittima3 : No,empty,‪SupportoVittima3‬ , No,‪SupportoVittima3‬,No,‪SupportoVittima3‬,No
A_1,377,"Vittima : hai ragione . Meglio che lascio perdere . Ma sono arrabbiato , mi da fastidio essere insultato senza motivo .","Vittima : You're right. I better let it go. But I'm angry, it bothers me to be insulted for no reason.",empty,Vittima ," hai ragione . Meglio che lascio perdere . Ma sono arrabbiato , mi da fastidio essere insultato senza motivo .",Vittima,"hai ragione . Meglio che lascio perdere . Ma sono arrabbiato , mi da fastidio essere insultato senza motivo .",Vittima,"hai ragione . Meglio che lascio perdere . Ma sono arrabbiato , mi da fastidio essere insultato senza motivo ."
A_1,378,‪SupportoVittima3‬ : Capita,‪SupportoVittima3 : It happens,empty,‪SupportoVittima3‬ , Capita,‪SupportoVittima3‬,Capita,‪SupportoVittima3‬,Capita
